店铺,发票编号,发票状态,支付类型,账单周期,开具时间,付款币种,账单金额,广告活动,活动ID,计价方式,点击,平均点击单价,费用,其他费分摊,取值来源,承担商品,广告类型
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D47-自动6.1,406284800434695,CPC,14,0.33,4.60,0.00,业务报告,"MSUK-D47-2-5,MSUK-D47-7-3,MSUK-D47-5-3,MSUK-D47-5-2,MSUK-D47-6-2,MSUK-D47-2-3,MSUK-D47-6-3,MSUK-D47-2-4,MSUK-D47-5-6,MSUK-D47-5-5,MSUK-D47-7-4,MSUK-D47-7-6,MSUK-D47-2-2,MSUK-D47-6-4,MSUK-D47-7-5,MSUK-D47-6-5,MSUK-D47-5-4,MSUK-D47-6-6",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D74手动,412900525915003,CPC,4,0.56,2.23,0.00,业务报告,"MSUK-D74-5-3,MSUK-D74-2-4,MSUK-D74-6-5,MSUK-D74-6-3,MSUK-D74-5-4,MSUK-D74-6-6,MSUK-D74-5-6,MSUK-D74-7-5,MSUK-D74-2-6,MSUK-D74-7-2,MSUK-D74-7-3,MSUK-D74-5-2,MSUK-D74-2-2,MSUK-D74-2-5,MSUK-D74-6-2,MSUK-D74-5-5,MSUK-D74-2-3,MSUK-D74-7-4,MSUK-D74-6-4",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,新D06自动,421827185813581,CPC,24,0.26,6.15,0.00,业务报告,"MS-D06-20-2,MS-D06-208-4,MS-D06-2-2-,MS-D06-20-5,MS-D06-2-3-,MS-D06-26-2,MS-D06-20-3,MS-D06-2-4-,MS-D06-2-5-,MS-D06-348-4,MS-D06-209-3,MS-D06-208-3,MS-D06-20-4,MS-D06-209-2,MS-D06-209-5,MS-D06-206-2",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D71自动,451712842798364,CPC,6,0.38,2.27,0.00,业务报告,"MSUK-D71-205-2,MSUK-D71-205-3,MSUK-D71-0-3,MSUK-D71-20-5,MSUK-D71-2-2,MSUK-D71-0-4,MSUK-D71-25-2,MSUK-D71-5-7,MSUK-D71-2-6,MSUK-D71-2-3,MSUK-D71-5-3",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D60-自动,454472653050311,CPC,11,0.29,3.16,0.00,业务报告,"MSUK-D60-6-5,MSUK-D60-358-5,MSUK-D60-7-3,MSUK-D60-235-3,MSUK-D60-8-5,MSUK-D60-5-3,MSUK-D60-268-5,MSUK-D60-5-1,MSUK-D60-5-5,MSUK-D60-256-5,MSUK-D60-7-5,MSUK-D60-3-5,MSUK-D60-268-1,MSUK-D60-2-5,MSUK-D60-358-1,MSUK-D60-3-1,MSUK-D60-268-3,MSUK-D60-235-1,MSUK-D60-257-5,MSUK-D60-7-1,MSUK-D60-358-3,MSUK-D60-3-3,MSUK-D60-256-1,MSUK-D60-235-5,MSUK-D60-6-3,MSUK-D60-257-3,MSUK-D60-2-3,MSUK-D60-257-1,MSUK-D60-8-3,MSUK-D60-8-1",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D25自动1,467321738791432,CPC,13,0.23,2.95,0.00,业务报告,"MSUK-D25-6-3,MSUK-D25-209-4,MSUK-D25-2-5,MSUK-D25-8-4,MSUK-D25-206-4,MSUK-D25-2-2,MSUK-D25-20-3,MSUK-D25-206-5,MSUK-D25-6-2,MSUK-D25-268-5,MSUK-D25-6-4,MSUK-D25-20-4-1,MSUK-D25-209-5,MSUK-D25-6-5,MSUK-D25-8-5,MSUK-D25-268-4,MSUK-D25-2-3,MSUK-D25-268-3,MSUK-D25-2-4,MSUK-D25-209-3,MSUK-D25-8-3,MSUK-D25-8-2,MSUK-D25-206-3",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D63自动,468381222837440,CPC,8,0.45,3.63,0.00,业务报告,"MSUK-D63-205-3,MSUK-D63-209-4,MSUK-D63-206-5,MSUK-D63-2f-4,MSUK-D63-209-2,MSUK-D63-256-4,MSUK-D63-2f-3,MSUK-D63-209-3,MSUK-D63-20-3,MSUK-D63-206-4,MSUK-D63-20-5,MSUK-D63-2f-2,MSUK-D63-206-2,MSUK-D63-209-5,MSUK-D63-2f6-5,MSUK-D63-20f-5,MSUK-D63-20f-4,MSUK-D63-205-5,MSUK-D63-205-4,MSUK-D63-256-3",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D30自动2-23,497562169763630,CPC,7,0.27,1.92,0.00,业务报告,"MSUK-D30-5-4,MSUK-D30-6-5,MSUK-D30-6-4,MSUK-D30-2-4-1,MSUK-D30-7-4,MSUK-D30-5-2,MSUK-D30-7-2,MSUK-D30-25-4-1,MSUK-D30-7-3,MSUK-D30-25-2,MSUK-D30-7-5,MSUK-D30-25-3,MSUK-D30-2-2,MSUK-D30-5-3,MSUK-D30-2-3,MSUK-D30-25-5,MSUK-D30-6-2,MSUK-D30-6-3,MSUK-D30-5-5,MSUK-D30-2-5",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D71-手动精准,505070743851350,CPC,6,0.40,2.40,0.00,业务报告,"MSUK-D71-5-4,MSUK-D71-2-3,MSUK-D71-2-5,MSUK-D71-0-3,MSUK-D71-2-2,MSUK-D71-5-7,MSUK-D71-5-3,MSUK-D71-2-6,MSUK-D71-5-2,MSUK-D71-5-6",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D47-手动精准,512596092807998,CPC,8,0.33,2.62,0.00,业务报告,"MSUK-D47-7-3,MSUK-D47-5-5,MSUK-D47-7-5,MSUK-D47-2-6,MSUK-D47-5-6,MSUK-D47-6-6,MSUK-D47-6-4,MSUK-D47-2-4,MSUK-D47-2-3,MSUK-D47-5-3,MSUK-D47-6-3,MSUK-D47-6-5,MSUK-D47-2-2,MSUK-D47-5-2,MSUK-D47-7-4",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D74自动,519517451658382,CPC,13,0.41,5.27,0.00,业务报告,"MSUK-D74-2-5,MSUK-D74-7-5,MSUK-D74-2-2,MSUK-D74-2-4,MSUK-D74-2-6,MSUK-D74-7-3,MSUK-D74-6-4,MSUK-D74-5-2,MSUK-D74-6-5,MSUK-D74-7-2,MSUK-D74-5-3,MSUK-D74-5-6,MSUK-D74-2-3,MSUK-D74-6-3,MSUK-D74-5-4,MSUK-D74-7-4,MSUK-D74-5-5,MSUK-D74-6-6,MSUK-D74-6-2,MSUK-D74-7-6",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D73-手动,520750068765726,CPC,7,0.48,3.36,0.00,业务报告,"MSUK-D73-269-3,MSUK-D73-26-5,MSUK-D73-206-3,MSUK-D73-209-3,MSUK-D73-206-5,MSUK-D73-209-5,MSUK-D73-209-4,MSUK-D73-269-4,MSUK-D73-20-2,MSUK-D73-20-3,MSUK-D73-20-5,MSUK-D73-269-5,MSUK-D73-26-3,MSUK-D73-206-4,MSUK-D73-206-2,MSUK-D73-26-4,MSUK-D73-20-4,MSUK-D73-269-2,MSUK-D73-26-2,MSUK-D73-209-2",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D22自动新,527135057295761,CPC,17,0.29,4.93,0.00,业务报告,"MS-D22-5-4,MS-D22-6-5,MS-D22-0-5,MS-D22-2-3,MS-D22-205-2,MS-D22-2-2",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D72-手动,532736007580196,CPC,6,0.48,2.86,0.00,业务报告,"MSUK-D72-216-3,MSUK-D72-216-2,MSUK-D72-216-4,MSUK-D72-206-4,MSUK-D72-26-4,MSUK-D72-26-3,MSUK-D72-20-5,MSUK-D72-26-5,MSUK-D72-201-3,MSUK-D72-20-2,MSUK-D72-201-2,MSUK-D72-20-4,MSUK-D72-216-5,MSUK-D72-201-5",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D42-手动商品-陈,542904453274392,CPC,6,0.37,2.20,0.00,业务报告,"MSUK-D42-6-3,MSUK-D42-7-5,MSUK-D42-7-3,MSUK-D42-6-2,MSUK-D42-2-2,MSUK-D42-5-5,MSUK-D42-25-3,MSUK-D42-6-4,MSUK-D42-7-4,MSUK-D42-6-5,MSUK-D42-5-3,MSUK-D42-256-5,MSUK-D42-5-4,MSUK-D42-5-2,MSUK-D42-2-5,MSUK-D42-256-2,MSUK-D42-2-3,MSUK-D42-256-4,MSUK-D42-7-2,MSUK-D42-256-3,MSUK-D42-25-5,MSUK-D42-25-2",SPONSORED PRODUCTS
慕声欧洲-UK,2024153M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-01至2025-07-03,2025-07-02,GBP,115.82,D73自动,552441102016304,CPC,5,0.42,2.10,0.00,业务报告,"MSUK-D73-206-5,MSUK-D73-26-3,MSUK-D73-20-5,MSUK-D73-269-3,MSUK-D73-206-2,MSUK-D73-20-3,MSUK-D73-209-4,MSUK-D73-269-5,MSUK-D73-26-4,MSUK-D73-26-5,MSUK-D73-20-2,MSUK-D73-209-3,MSUK-D73-26-2,MSUK-D73-206-3,MSUK-D73-209-2,MSUK-D73-20-4,MSUK-D73-269-2,MSUK-D73-209-5,MSUK-D73-269-4,MSUK-D73-206-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D33手动,206422330535806,CPC,67,0.37,24.51,-0.07,业务报告,"MSUK-D33-5-5,MSUK-D33-26-2,MSUK-D33-26-4,MSUK-D33-2-4,MSUK-D33-6-5,MSUK-D33-25-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D33自动,227191886882379,CPC,50,0.26,12.81,-0.04,业务报告,"MSUK-D33-2-4,MSUK-D33-26-4,MSUK-D33-6-5,MSUK-D33-26-2,MSUK-D33-5-5,MSUK-D33-25-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D42手动,271743845417844,CPC,32,0.42,13.30,-0.04,业务报告,"MSUK-D42-2-4,MSUK-D42-6-5,MSUK-D42-5-4,MSUK-D42-7-5,MSUK-D42-6-3,MSUK-D42-5-2,MSUK-D42-7-2,MSUK-D42-6-2,MSUK-D42-2-5,MSUK-D42-2-3,MSUK-D42-7-4,MSUK-D42-256-4,MSUK-D42-256-3,MSUK-D42-2-2,MSUK-D42-256-5,MSUK-D42-25-3,MSUK-D42-256-2,MSUK-D42-25-2,MSUK-D42-25-5,MSUK-D42-6-4,MSUK-D42-7-3,MSUK-D42-5-5,MSUK-D42-5-3,MSUK-D42-25-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D63-精准3词,283094973144205,CPC,26,0.33,8.70,-0.03,业务报告,"MSUK-D63-509-5,MSUK-D63-205-2,MSUK-D63-20-3,MSUK-D63-20-5,MSUK-D63-20-2,MSUK-D63-205-4,MSUK-D63-256-3,MSUK-D63-209-2,MSUK-D63-206-2,MSUK-D63-25-3,MSUK-D63-209-4,MSUK-D63-205-5,MSUK-D63-206-5,MSUK-D63-25-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D75自动,292856546679709,CPC,60,0.37,22.20,-0.07,业务报告,"MSUK-D75-268-2,MSUK-D75-206-5,MSUK-D75-268-4,MSUK-D75-206-2,MSUK-D75-2-4,MSUK-D75-2-5,MSUK-D75-208-4,MSUK-D75-2-3,MSUK-D75-2-2,MSUK-D75-20-4,MSUK-D75-206-3,MSUK-D75-20-2,MSUK-D75-208-2,MSUK-D75-208-5,MSUK-D75-20-5,MSUK-D75-208-3,MSUK-D75-268-5,MSUK-D75-268-3,MSUK-D75-20-3,MSUK-D75-206-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D70自动,296350599943294,CPC,117,0.42,48.68,-0.14,业务报告,"MSUK-D70-5-3,MSUK-D70-6-4,MSUK-D70-5-6,MSUK-D70-6-5,MSUK-D70-7-3,MSUK-D70-6-3,MSUK-D70-5-5,MSUK-D70-7-2,MSUK-D70-6-2,MSUK-D70-2-2,MSUK-D70-2-4,MSUK-D70-5-4,MSUK-D70-5-2,MSUK-D70-2-5,MSUK-D70-2-6,MSUK-D70-7-6,MSUK-D70-6-6,MSUK-D70-7-5,MSUK-D70-2-3,MSUK-D70-7-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D70手动,307778534079657,CPC,140,0.43,60.85,-0.17,业务报告,"MSUK-D70-2-6,MSUK-D70-7-5,MSUK-D70-6-3,MSUK-D70-2-5,MSUK-D70-5-6,MSUK-D70-2-3,MSUK-D70-7-3,MSUK-D70-5-3,MSUK-D70-7-2,MSUK-D70-2-2,MSUK-D70-7-6,MSUK-D70-6-2,MSUK-D70-5-2,MSUK-D70-7-4,MSUK-D70-2-4,MSUK-D70-5-5,MSUK-D70-5-4,MSUK-D70-6-4,MSUK-D70-6-6,MSUK-D70-6-5",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D47-手动广泛,316931612471628,CPC,84,0.40,33.60,-0.10,业务报告,"MSUK-D47-6-2,MSUK-D47-7-3,MSUK-D47-6-5,MSUK-D47-2-2,MSUK-D47-2-3,MSUK-D47-6-6,MSUK-D47-7-5,MSUK-D47-6-3,MSUK-D47-2-6,MSUK-D47-6-4,MSUK-D47-5-5,MSUK-D47-5-6,MSUK-D47-5-3,MSUK-D47-7-4,MSUK-D47-5-4,MSUK-D47-5-2,MSUK-D47-2-4,MSUK-D47-2-5",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D22手动精准,32209886985230,CPC,36,0.35,12.50,-0.04,业务报告,"MS-D22-2-3,MS-D22-5-2,MS-D22-5-4,MS-D22-0-5,MS-D22-0-2,MS-D22-5-3,MS-D22-25-5,MS-D22-7-4,MS-D22-6-5,MS-D22-5-5,MS-D22-506-2,MS-D22-7-2,MS-D22-27-3,MS-D22-2-5,MS-D22-2-2,MS-D22-27-5,MS-D22-25-2,MS-D22-25-4,MS-D22-7-5,MS-D22-25-3,MS-D22-506-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D75手动,338343636569035,CPC,30,0.48,14.30,-0.04,业务报告,"MSUK-D75-206-3,MSUK-D75-208-4,MSUK-D75-20-3,MSUK-D75-2-5,MSUK-D75-208-3,MSUK-D75-268-5,MSUK-D75-268-2,MSUK-D75-208-2,MSUK-D75-20-5,MSUK-D75-268-3,MSUK-D75-2-2,MSUK-D75-20-4,MSUK-D75-208-5,MSUK-D75-206-5,MSUK-D75-20-2,MSUK-D75-206-2,MSUK-D75-206-4,MSUK-D75-2-4,MSUK-D75-2-3,MSUK-D75-268-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D23自动5.31,340918862675495,CPC,21,0.18,3.84,-0.01,业务报告,"MS-D23-29-3,MS-D23-0-4,MS-D23-2-3,MS-D23-209-3,MS-D23-2-5,MS-D23-201-2,MS-D23-8-4,MS-D23-2-4,MS-D23-1-4,MS-D23-26-3,MS-D23-1-3",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D72自动,361760978626676,CPC,48,0.35,16.58,-0.05,业务报告,"MSUK-D72-26-2,MSUK-D72-216-2,MSUK-D72-216-5,MSUK-D72-26-5,MSUK-D72-201-2,MSUK-D72-201-4,MSUK-D72-201-3,MSUK-D72-201-5,MSUK-D72-206-3,MSUK-D72-206-2,MSUK-D72-26-3,MSUK-D72-216-4,MSUK-D72-20-2,MSUK-D72-20-5,MSUK-D72-26-4,MSUK-D72-20-4,MSUK-D72-20-3,MSUK-D72-216-3,MSUK-D72-206-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D23手动1,385955122005696,CPC,55,0.43,23.67,-0.07,业务报告,"MS-D23-1-3,MS-D23-201-5,MS-D23-208-3,MS-D23-216-3,MS-D23-216-2,MS-D23-26-5,MS-D23-29-4,MS-D23-26-2,MS-D23-8-2,MS-D23-20-4,MS-D23-8-4,MS-D23-20-5,MS-D23-208-4,MS-D23-0-5,MS-D23-209-3,MS-D23-0-3,MS-D23-2-4,MS-D23-2-5,MS-D23-26-4,MS-D23-201-2,MS-D23-2-3,MS-D23-1-2,MS-D23-26-3,MS-D23-2-2,MS-D23-201-3,MS-D23-20-3,MS-D23-209-4,MS-D23-0-4,MS-D23-29-3,MS-D23-1-4,MS-D23-201-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D47-自动6.1,406284800434695,CPC,66,0.35,23.02,-0.07,业务报告,"MSUK-D47-2-5,MSUK-D47-7-3,MSUK-D47-5-3,MSUK-D47-5-2,MSUK-D47-6-2,MSUK-D47-2-3,MSUK-D47-6-3,MSUK-D47-2-4,MSUK-D47-5-6,MSUK-D47-5-5,MSUK-D47-7-4,MSUK-D47-7-6,MSUK-D47-2-2,MSUK-D47-6-4,MSUK-D47-7-5,MSUK-D47-6-5,MSUK-D47-5-4,MSUK-D47-6-6",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D74手动,412900525915003,CPC,55,0.53,29.08,-0.09,业务报告,"MSUK-D74-5-3,MSUK-D74-2-4,MSUK-D74-6-3,MSUK-D74-5-4,MSUK-D74-6-6,MSUK-D74-6-4,MSUK-D74-5-6,MSUK-D74-7-5,MSUK-D74-2-6,MSUK-D74-7-2,MSUK-D74-7-3,MSUK-D74-5-2,MSUK-D74-2-2,MSUK-D74-2-5,MSUK-D74-6-2,MSUK-D74-5-5,MSUK-D74-2-3,MSUK-D74-7-4,MSUK-D74-6-5",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,新D06自动,421827185813581,CPC,43,0.26,10.98,-0.03,业务报告,"MS-D06-20-2,MS-D06-208-4,MS-D06-2-2-,MS-D06-20-5,MS-D06-2-3-,MS-D06-26-2,MS-D06-20-3,MS-D06-2-4-,MS-D06-2-5-,MS-D06-348-4,MS-D06-209-3,MS-D06-208-3,MS-D06-20-4,MS-D06-209-2,MS-D06-209-5,MS-D06-206-2",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D71自动,451712842798364,CPC,23,0.36,8.21,-0.02,业务报告,"MSUK-D71-205-2,MSUK-D71-205-3,MSUK-D71-0-3,MSUK-D71-20-5,MSUK-D71-2-2,MSUK-D71-0-4,MSUK-D71-25-2,MSUK-D71-5-7,MSUK-D71-2-6,MSUK-D71-2-3,MSUK-D71-5-3",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D60-自动,454472653050311,CPC,35,0.26,9.13,-0.03,业务报告,"MSUK-D60-6-5,MSUK-D60-358-5,MSUK-D60-7-3,MSUK-D60-235-3,MSUK-D60-8-5,MSUK-D60-5-3,MSUK-D60-268-5,MSUK-D60-5-1,MSUK-D60-5-5,MSUK-D60-256-5,MSUK-D60-7-5,MSUK-D60-3-5,MSUK-D60-268-1,MSUK-D60-2-5,MSUK-D60-358-1,MSUK-D60-3-1,MSUK-D60-268-3,MSUK-D60-235-1,MSUK-D60-257-5,MSUK-D60-7-1,MSUK-D60-358-3,MSUK-D60-3-3,MSUK-D60-256-1,MSUK-D60-235-5,MSUK-D60-6-3,MSUK-D60-257-3,MSUK-D60-2-3,MSUK-D60-257-1,MSUK-D60-8-3,MSUK-D60-8-1",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D25自动1,467321738791432,CPC,17,0.23,3.85,-0.01,业务报告,"MSUK-D25-6-3,MSUK-D25-209-4,MSUK-D25-2-5,MSUK-D25-8-4,MSUK-D25-206-4,MSUK-D25-2-2,MSUK-D25-20-3,MSUK-D25-206-5,MSUK-D25-6-2,MSUK-D25-268-5,MSUK-D25-6-4,MSUK-D25-20-4-1,MSUK-D25-209-5,MSUK-D25-6-5,MSUK-D25-8-5,MSUK-D25-268-4,MSUK-D25-2-3,MSUK-D25-268-3,MSUK-D25-2-4,MSUK-D25-209-3,MSUK-D25-8-3,MSUK-D25-8-2,MSUK-D25-206-3",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D63自动,468381222837440,CPC,27,0.41,11.11,-0.03,业务报告,"MSUK-D63-205-3,MSUK-D63-209-4,MSUK-D63-206-5,MSUK-D63-2f-4,MSUK-D63-209-2,MSUK-D63-256-4,MSUK-D63-2f-3,MSUK-D63-209-3,MSUK-D63-20-3,MSUK-D63-206-4,MSUK-D63-20-5,MSUK-D63-2f-2,MSUK-D63-206-2,MSUK-D63-209-5,MSUK-D63-2f6-5,MSUK-D63-20f-5,MSUK-D63-20f-4,MSUK-D63-205-5,MSUK-D63-25-3,MSUK-D63-25-4,MSUK-D63-20-4,MSUK-D63-20-2,MSUK-D63-205-4,MSUK-D63-509-5,MSUK-D63-206-3,MSUK-D63-205-2,MSUK-D63-256-5,MSUK-D63-256-3",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D30自动2-23,497562169763630,CPC,41,0.27,11.20,-0.03,业务报告,"MSUK-D30-5-4,MSUK-D30-6-5,MSUK-D30-6-4,MSUK-D30-2-4-1,MSUK-D30-7-4,MSUK-D30-5-2,MSUK-D30-7-2,MSUK-D30-25-4-1,MSUK-D30-7-3,MSUK-D30-25-2,MSUK-D30-7-5,MSUK-D30-25-3,MSUK-D30-2-2,MSUK-D30-5-3,MSUK-D30-2-3,MSUK-D30-25-5,MSUK-D30-6-2,MSUK-D30-6-3,MSUK-D30-5-5,MSUK-D30-2-5",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D71-手动精准,505070743851350,CPC,19,0.40,7.58,-0.02,业务报告,"MSUK-D71-5-4,MSUK-D71-2-3,MSUK-D71-2-5,MSUK-D71-0-3,MSUK-D71-2-2,MSUK-D71-5-7,MSUK-D71-5-3,MSUK-D71-2-6,MSUK-D71-5-2,MSUK-D71-5-6,MSUK-D71-2-4,MSUK-D71-20-5,MSUK-D71-20-4,MSUK-D71-2-7,MSUK-D71-0-4,MSUK-D71-20-3,MSUK-D71-25-3,MSUK-D71-25-2,MSUK-D71-25-4,MSUK-D71-5-5,MSUK-D71-25-5,MSUK-D71-205-3,MSUK-D71-205-7,MSUK-D71-205-2,MSUK-D71-0-2",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D47-手动精准,512596092807998,CPC,36,0.33,12.00,-0.04,业务报告,"MSUK-D47-7-3,MSUK-D47-5-5,MSUK-D47-7-5,MSUK-D47-2-6,MSUK-D47-5-6,MSUK-D47-6-6,MSUK-D47-6-4,MSUK-D47-2-4,MSUK-D47-2-3,MSUK-D47-5-3,MSUK-D47-6-3,MSUK-D47-6-5,MSUK-D47-2-2,MSUK-D47-5-2,MSUK-D47-7-4",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D74自动,519517451658382,CPC,52,0.40,20.59,-0.06,业务报告,"MSUK-D74-2-5,MSUK-D74-7-5,MSUK-D74-2-2,MSUK-D74-2-4,MSUK-D74-2-6,MSUK-D74-7-3,MSUK-D74-6-4,MSUK-D74-5-2,MSUK-D74-7-2,MSUK-D74-5-3,MSUK-D74-5-6,MSUK-D74-2-3,MSUK-D74-6-3,MSUK-D74-5-4,MSUK-D74-7-4,MSUK-D74-5-5,MSUK-D74-6-6,MSUK-D74-6-2,MSUK-D74-7-6,MSUK-D74-6-5",SPONSORED PRODUCTS
慕声欧洲-UK,2137844M7PA25,PAID_IN_FULL,CREDIT_CARD,2025-07-02至2025-07-06,2025-07-05,GBP,509.88,D73-手动,520750068765726,CPC,26,0.49,12.85,-0.04,业务报告,"MSUK-D73-269-3,MSUK-D73-26-5,MSUK-D73-206-3,MSUK-D73-209-3,MSUK-D73-206-5,MSUK-D73-209-5,MSUK-D73-209-4,MSUK-D73-269-4,MSUK-D73-20-2,MSUK-D73-20-3,MSUK-D73-20-5,MSUK-D73-269-5,MSUK-D73-26-3,MSUK-D73-206-4,MSUK-D73-206-2,MSUK-D73-26-4,MSUK-D73-20-4,MSUK-D73-269-2,MSUK-D73-26-2,MSUK-D73-209-2",SPONSORED PRODUCTS
