"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 25, 2025 8:52:35 PM PDT","24792137001","Order","112-8802675-3648232","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","2","amazon.com","Standard Orders","Amazon","AUBREY","TX","76227","MarketplaceFacilitator","32.10","2.16","0","0","0","0","0","0","0","0","-2.16","-3.22","-10.00","0","0","18.88"
"Oct 25, 2025 9:43:30 PM PDT","24792137001","Order","111-2723238-7946657","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","COLUMBIA","MO","65203","MarketplaceFacilitator","14.95","1.19","0","0","0","0","0","0","0","0","-1.19","-0.75","-5.00","0","0","9.20"
"Oct 25, 2025 10:34:53 PM PDT","24792137001","Order","114-7823945-9072209","MSUS-D33-25-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige XL","1","amazon.com","Standard Orders","Amazon","NEWARK","CA","94560","MarketplaceFacilitator","24.49","2.63","0","0","0","0","0","0","0","0","-2.63","-4.16","-6.27","0","0","14.06"
"Oct 25, 2025 10:44:02 PM PDT","24792137001","Order","112-8024905-7605820","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","SAINT AUGUSTINE","FL","32092","MarketplaceFacilitator","17.59","1.14","0","0","0","0","0","0","0","0","-1.14","-1.76","-5.46","0","0","10.37"
"Oct 25, 2025 10:50:15 PM PDT","24792137001","Order","113-6422100-4510610","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","LINCOLN","NE","68506","MarketplaceFacilitator","15.83","1.15","1.49","0","0","0","0","0","-1.49","0","-1.15","-1.58","-5.00","0","0","9.25"
"Oct 25, 2025 11:17:39 PM PDT","24792137001","Order","112-6663005-5689038","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","DENVER","CO","80216","MarketplaceFacilitator","14.95","1.37","0","0","0","0","0","0","0","0","-1.37","-0.75","-5.00","0","0","9.20"
"Oct 25, 2025 11:24:50 PM PDT","24792137001","FBA Customer Return Fee","114-5442983-0987468","X00413QL65","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 26, 2025 12:14:30 AM PDT","24792137001","Order","114-7048938-3548254","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","CHELMSFORD","MA","01824","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 12:29:21 AM PDT","24792137001","Order","112-0908456-0691422","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","INTERLACHEN","FL","32148","MarketplaceFacilitator","14.95","0.52","0","0","0","0","0","0","-7.48","0","-0.52","-0.37","-5.46","0","0","1.64"
"Oct 26, 2025 1:30:00 AM PDT","24792137001","Order","114-5204970-6651440","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","INDEPENDENCE","KY","41051","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 1:48:12 AM PDT","24792137001","Order","114-8276220-3213801","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","ELK GROVE","CA","95757","MarketplaceFacilitator","15.83","0.69","0","0","0","0","0","0","-7.92","0","-0.69","-0.40","-5.00","0","0","2.51"
"Oct 26, 2025 1:58:44 AM PDT","24792137001","Order","114-5631385-1065810","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","PISCATAWAY","NJ","08854","MarketplaceFacilitator","14.07","0","0","0","0","0","0","0","-7.03","0","0","-0.70","-5.00","0","0","1.34"
"Oct 26, 2025 1:58:44 AM PDT","24792137001","Order","114-5631385-1065810","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","PISCATAWAY","NJ","08854","","14.07","0","0","0","0","0","0","0","-7.04","0","0","0","-5.00","0","0","2.03"
"Oct 26, 2025 3:22:32 AM PDT","24792137001","Order","111-8642741-1997039","MSUS-D33-25-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige 2XL","1","amazon.com","Standard Orders","Amazon","HONOLULU","HI","96826","MarketplaceFacilitator","23.79","1.12","0","0","0","0","0","0","0","0","-1.12","-4.04","-6.27","0","0","13.48"
"Oct 26, 2025 3:57:09 AM PDT","24792137001","Liquidations","31670542004551","X004138KLJ","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","","Standard Orders","","","","","","0.33","0","0","0","0","0","0","0","0","0","0","0","0","-0.40","0","-0.07"
"Oct 26, 2025 4:41:07 AM PDT","24792137001","FBA Customer Return Fee","112-2526923-2736261","X004138KTL","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 26, 2025 5:30:00 AM PDT","24792137001","Order","114-3484040-2138657","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","RICHMOND","VA","23221","MarketplaceFacilitator","14.07","0.84","0","0","0","0","0","0","0","0","-0.84","-0.70","-5.00","0","0","8.37"
"Oct 26, 2025 7:22:24 AM PDT","24792137001","Order","113-0702144-5695409","MSUS-D33-267-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe M","1","amazon.com","Standard Orders","Amazon","SENOIA","GA","30276","MarketplaceFacilitator","28.07","0.98","0","0","0","0","0","0","-14.04","0","-0.98","-0.70","-6.27","0","0","7.06"
"Oct 26, 2025 7:41:55 AM PDT","24792137001","Order","114-5241418-9613843","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","GAINESVILLE","GA","30506","MarketplaceFacilitator","14.95","1.05","0","0","0","0","0","0","0","0","-1.05","-0.75","-5.46","0","0","8.74"
"Oct 26, 2025 8:45:21 AM PDT","24792137001","Liquidations","31678382255551","X00413EC4X","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","","Standard Orders","","","","","","0.34","0","0","0","0","0","0","0","0","0","0","0","0","-0.30","0","0.04"
"Oct 26, 2025 11:01:01 AM PDT","24792137001","Adjustment","","MSUS-D33-7-4","FBA Inventory Reimbursement - General Adjustment","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8.18","-8.18"
"Oct 26, 2025 11:13:11 AM PDT","24792137001","Order","113-3646362-2842604","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77089","MarketplaceFacilitator","14.07","1.16","0","0","0","0","0","0","0","0","-1.16","-0.70","-5.00","0","0","8.37"
"Oct 26, 2025 11:22:58 AM PDT","24792137001","Order","111-7691647-5641824","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","BRIDGEWATER","NJ","08807","MarketplaceFacilitator","14.95","0","0.75","0","0","0","0","0","-0.75","0","0","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 11:54:00 AM PDT","24792137001","Refund","111-0767501-9968251","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","RIVERVIEW","FL","33578","MarketplaceFacilitator","-15.14","-1.14","0","0","0","0","0","0","0","0","1.14","1.21","0","0","0","-13.93"
"Oct 26, 2025 1:22:27 PM PDT","24792137001","Order","111-5277726-3670655","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","NEW YORK","NY","10019","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","-0.75","-5.46","0","0","8.74"
"Oct 26, 2025 3:18:55 PM PDT","24792137001","Order_Retrocharge","112-2705584-1717027","","retrocharge for orderid 112-2705584-1717027","","Amazon.com","Standard Orders","","","","","","0","1.27","0","0","0","0","0","0","0","0","-1.27","0","0","0","0","0"
"Oct 26, 2025 3:25:59 PM PDT","24792137001","Refund","113-0190332-9239461","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78253","MarketplaceFacilitator","-17.59","-1.45","-1.50","0","0","0","0","0","1.50","0","1.45","1.41","0","0","0","-16.18"
"Oct 26, 2025 3:53:10 PM PDT","24792137001","Order","112-6036232-7154660","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","Walla Walla","WA","99362","MarketplaceFacilitator","14.95","1.33","0","0","0","0","0","0","0","0","-1.33","-0.75","-5.46","0","0","8.74"
"Oct 26, 2025 4:06:45 PM PDT","24792137001","Order","112-3660958-7760224","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","RESEDA","CA","91335","MarketplaceFacilitator","15.83","1.54","2.84","0.28","0","0","0","0","0","0","-1.82","-1.58","-8.30","0","0","8.79"
"Oct 26, 2025 4:15:04 PM PDT","24792137001","Refund","111-9785125-5469804","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","PHOENIX","AZ","85016","MarketplaceFacilitator","-16.05","-1.46","0","0","0","0","0","0","0","0","1.46","1.29","0","0","0","-14.76"
"Oct 26, 2025 4:20:19 PM PDT","24792137001","Order","112-4170877-0400227","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","BIOLA","CA","93606","MarketplaceFacilitator","14.95","0.60","0","0","0","0","0","0","-7.48","0","-0.60","-0.37","-5.46","0","0","1.64"
"Oct 26, 2025 5:10:08 PM PDT","24792137001","Order","112-3333106-3760252","MSUS-D33-7-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe L","1","amazon.com","Standard Orders","Amazon","Shelby township","Michigan","48317","MarketplaceFacilitator","14.07","0.84","0","0","0","0","0","0","0","0","-0.84","-0.70","-5.00","0","0","8.37"
"Oct 26, 2025 5:21:55 PM PDT","24792137001","Order","113-3231693-4349043","MSUS-D33-265-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige XL","1","amazon.com","Standard Orders","Amazon","MIAMI","FL","33127","MarketplaceFacilitator","27.29","1.91","0","0","0","0","0","0","0","0","-1.91","-4.64","-6.53","0","0","16.12"
"Oct 26, 2025 5:25:56 PM PDT","24792137001","Order","114-8935279-8428226","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","CINCINNATI","OH","45209","MarketplaceFacilitator","14.95","1.17","0","0","0","0","0","0","0","0","-1.17","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 5:35:51 PM PDT","24792137001","Refund","114-7206679-5092248","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","San Francisco","CA","94118","MarketplaceFacilitator","-16.49","-1.42","0","0","0","0","0","0","0","0","1.42","1.32","0","0","0","-15.17"
"Oct 26, 2025 6:10:59 PM PDT","24792137001","Order","114-7155089-5437019","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","NEWARK","CA","94560","MarketplaceFacilitator","16.49","0.89","0","0","0","0","0","0","-8.25","0","-0.89","-0.41","-5.46","0","0","2.37"
"Oct 26, 2025 6:25:55 PM PDT","24792137001","FBA Customer Return Fee","114-6259897-6013061","X00413QL0V","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-1.65","0","0","-1.65"
"Oct 26, 2025 6:44:12 PM PDT","24792137001","Order","112-5366801-8777041","MSUS-D33-25-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige 2XL","1","amazon.com","Standard Orders","Amazon","EAST SETAUKET","NY","11733","MarketplaceFacilitator","23.79","0.56","0","0","0","0","0","0","-11.90","0","-0.56","-0.59","-6.27","0","0","5.03"
"Oct 26, 2025 6:49:25 PM PDT","24792137001","FBA Customer Return Fee","114-9894225-0814612","X00413QKRP","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Oct 26, 2025 7:18:21 PM PDT","24792137001","Order","113-1264213-7249843","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","HEPHZIBAH","GA","30815","MarketplaceFacilitator","15.83","1.35","0","0","0","0","0","0","0","0","-1.35","-1.58","-5.00","0","0","9.25"
"Oct 26, 2025 8:28:30 PM PDT","24792137001","Order","114-8654075-7969832","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","UPPER MARLBORO","MD","20774","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 10:04:22 PM PDT","24792137001","Order","111-7054720-9448218","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","CORVALLIS","OR","97330","","14.95","0","0","0","0","0","0","0","0","0","0","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 10:26:48 PM PDT","24792137001","Order","113-3784297-5081040","MSUS-D33-267-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Coffe M","1","amazon.com","Standard Orders","Amazon","SUGAR LAND","TX","77478","MarketplaceFacilitator","28.07","2.32","0","0","0","0","0","0","0","0","-2.32","-4.77","-6.27","0","0","17.03"
"Oct 26, 2025 10:34:51 PM PDT","24792137001","FBA Customer Return Fee","112-6869703-1848205","X004138KXH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Oct 26, 2025 10:39:16 PM PDT","24792137001","Order","114-3427566-4393002","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","YORBA LINDA","CA","92886","MarketplaceFacilitator","14.95","0.58","0","0","0","0","0","0","-7.48","0","-0.58","-0.37","-5.00","0","0","2.10"
"Oct 26, 2025 10:51:06 PM PDT","24792137001","Order","113-3652355-6283447","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","LOUISVILLE","KY","40214","MarketplaceFacilitator","14.95","0.90","1.50","0.09","0","0","0","0","0","0","-0.99","-0.75","-6.96","0","0","8.74"
"Oct 26, 2025 10:52:12 PM PDT","24792137001","Order","114-5310373-7591437","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","LAKE STEVENS","WA","98258","MarketplaceFacilitator","14.95","1.39","0","0","0","0","0","0","0","0","-1.39","-0.75","-5.00","0","0","9.20"
"Oct 26, 2025 11:26:06 PM PDT","24792137001","Order","113-2627102-2455428","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","SEVIERVILLE","TN","37862","MarketplaceFacilitator","15.83","1.54","0","0","0","0","0","0","0","0","-1.54","-1.58","-5.46","0","0","8.79"
"Oct 26, 2025 11:49:54 PM PDT","24792137001","Order","111-2490848-2211451","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","SPRINGFIELD","MO","65802","MarketplaceFacilitator","16.05","1.02","0","0","0","0","0","0","0","0","-1.02","-1.61","-5.00","0","0","9.44"
"Oct 27, 2025 12:17:41 AM PDT","24792137001","Order","113-0917916-9375432","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","PARCHMENT","MI","49004","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","-0.75","-5.46","0","0","8.74"
