"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"20.11.2025 20:30:41 UTC","25901958752","Bestellung","303-3528934-6467538","MS-D06-20-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, M Fit 70DD 70E 75D 80BC 85BC, Schwarz+grau","1","amazon.de","Amazon","Blankensee","","17237","MarketplaceFacilitator","15,71","2,98","0","0","0","0","0","0","-2,98","-2,80","-3,29","0","0","9,62"
"20.11.2025 20:35:28 UTC","25901958752","Bestellung","303-1511407-5233109","MS-D06-20-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, L Fit 80D 80DD 80E 85D 90BC 90D, Schwarz+grau","1","amazon.de","Amazon","Ursberg","","86513","MarketplaceFacilitator","15,71","2,98","0","0","0","0","0","0","-2,98","-2,80","-3,78","0","0","9,13"
"20.11.2025 20:41:18 UTC","25901958752","Bestellung","302-5934261-9930755","MS-D06-26-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, M Fit 70DD 70E 75D 80BC 85BC, Schwarz+weiß","1","amazon.de","Amazon","Hebertshausen","","85241","MarketplaceFacilitator","15,71","2,98","0","0","0","0","0","0","-2,98","-2,80","-3,47","0","0","9,44"
"20.11.2025 20:43:57 UTC","25901958752","Bestellung","306-5450177-9766707","MSEU1-D25-209-2","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 3er Pack, Schwarz + gra","1","amazon.de","Amazon","Backnang","","71522","MarketplaceFacilitator","21,42","4,07","0","0","0","0","0","0","-4,07","-3,82","-3,29","0","0","14,31"
"20.11.2025 20:44:56 UTC","25901958752","Bestellung","302-2526330-7345110","MSEU-D71-2-2","ANGOOL Damen BH Ohne Bügel Mittlerer Halt Sport BH Rückenverschluss Verstellbar Träger Klassische Schlaf Bra Gepolstert V-Ausschnitt Seamless, Schw","1","amazon.de","Amazon","Prien-Bachham","Deutschland","83209","MarketplaceFacilitator","12,09","2,30","0","0","0","0","0","0","-2,30","-1,15","-3,16","0","0","7,78"
"20.11.2025 20:53:31 UTC","25901958752","Bestellung","028-0522176-3028328","MS-D06-206-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Kappl","","6555","","19,99","0","4,99","0","0","0","0","0","0","-3,57","-7,84","0","0","13,57"
"20.11.2025 20:55:07 UTC","25901958752","Bestellung","304-9495081-5973144","MSEU-D63-209-5","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Aldenhoven","Nordrhein-Westfalen","52457","MarketplaceFacilitator","17,89","3,40","0","0","0","0","0","0","-3,40","-3,19","-3,85","0","0","10,85"
"20.11.2025 21:08:35 UTC","25901958752","Bestellung","305-3553779-9196307","MSEU-D70-2-6","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Müncheberg","Brandenburg","15374","MarketplaceFacilitator","11,34","2,15","0","0","0","0","0","0","-2,15","-1,08","-3,16","0","0","7,10"
"20.11.2025 21:10:33 UTC","25901958752","Bestellung","303-6016229-8535525","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Krieglach","Österreich/ Steiermark/ Mürztal","8670","MarketplaceFacilitator","18,82","3,76","0","0","0","0","0","0","-3,76","-3,36","-3,41","0","0","12,05"
"20.11.2025 21:15:45 UTC","25901958752","Bestellung","305-1840380-6301905","MSEU-D63-25-2","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Vanill","1","amazon.de","Amazon","Gelsenkirchen","","45883","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-2,78","0","0","9,64"
"20.11.2025 21:17:26 UTC","25901958752","Bestellung","028-0927881-8753911","MS-D06-206-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, S Fit 65B 65C 65D 70BC 70D 75BC","1","amazon.de","Amazon","dissen am teutoburger wald","Niedersachsen","49201","MarketplaceFacilitator","18,82","3,57","0","0","0","0","0","0","-3,57","-3,36","-3,78","0","0","11,68"
"20.11.2025 21:24:50 UTC","25901958752","Bestellung","302-1895049-1092359","MSEU-D63-25-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Vanill","1","amazon.de","Amazon","Großhansdorf","","22927","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,41","0","0","9,01"
"20.11.2025 21:24:56 UTC","25901958752","Bestellung","305-5542833-6529957","MSEU-D71-20-4","ANGOOL Damen BH Ohne Bügel Mittlerer Halt Sport BH Rückenverschluss Verstellbar Träger Klassische Schlaf Bra Gepolstert V-Ausschnitt Seamless, Schw","1","amazon.de","Amazon","Augsburg","Bayern","86157","MarketplaceFacilitator","17,47","3,32","0,42","0,08","0","0","-0,42","-0,08","-3,32","-3,12","-3,16","0","0","11,19"
"20.11.2025 21:29:46 UTC","25901958752","Bestellung","028-7032876-1089123","MSEU-D74-2-6","ANGOOL BH Damen Ohne Bügel V-Ausschnitt Softschalen Push Up BH Seamless High Elastizität Bustier Damen Gewellte Ränder Schlaf Bra Gepolstert, Schwa","1","amazon.de","Amazon","Schwabmünchen","Bayern","86830","MarketplaceFacilitator","13,50","2,57","0","0","0","0","0","0","-2,57","-2,41","-3,24","0","0","7,85"
"20.11.2025 21:32:14 UTC","25901958752","Bestellung","303-7815338-6367558","MSEU1-D25-209-3","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 3er Pack, Schwarz + gra","2","amazon.de","Amazon","Jever","","26441","MarketplaceFacilitator","42,84","8,14","0","0","0","0","0","0","-8,14","-7,64","-6,82","0","0","28,38"
"20.11.2025 21:34:23 UTC","25901958752","Bestellung","302-9923143-4746758","MS-D06-2-3","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Frankfurt am Main","Hessen","60322","MarketplaceFacilitator","10,71","2,03","1,39","0,27","0","0","-1,39","-0,27","-2,03","-1,02","-3,23","0","0","6,46"
"20.11.2025 21:37:45 UTC","25901958752","Bestellung","306-3698978-0018757","MSEU-D75-2-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Ötigheim","Baden-Württemberg","76470","MarketplaceFacilitator","12,76","2,43","0","0","0","0","0","0","-2,43","-2,28","-3,64","0","0","6,84"
"20.11.2025 21:54:09 UTC","25901958752","Bestellung","303-2175522-0678736","MSEU-D70-7-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Wunstorf","","31515","MarketplaceFacilitator","10,73","2,04","0","0","0","0","0","0","-2,04","-1,02","-3,16","0","0","6,55"
"20.11.2025 21:55:07 UTC","25901958752","Bestellung","028-2873610-7967509","MS-D06-20-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, L Fit 80D 80DD 80E 85D 90BC 90D, Schwarz+grau","1","amazon.de","Amazon","Hamburg","","22529","MarketplaceFacilitator","15,71","2,98","0","0","0","0","0","0","-2,98","-2,80","-3,78","0","0","9,13"
"20.11.2025 22:01:31 UTC","25901958752","Bestellung","303-0217401-4907535","MS-D06-208-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Winnweiler","","67722","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-3,85","0","0","12,57"
"20.11.2025 22:02:11 UTC","25901958752","Bestellung","303-5969784-1906705","MS-D06-208-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Bremen","","28755","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-3,85","0","0","12,57"
"20.11.2025 22:09:06 UTC","25901958752","Bestellung","304-9848158-8867550","MSEU-D63-206-2","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Jürgenstorf","","17153","MarketplaceFacilitator","17,89","3,40","0","0","0","0","0","0","-3,40","-3,19","-3,48","0","0","11,22"
"20.11.2025 22:18:02 UTC","25901958752","Bestellung","305-0956810-5572301","MSEU-D75-206-5","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Geiselwind","Bayern","96160","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-3,85","0","0","15,47"
"20.11.2025 22:18:44 UTC","25901958752","Bestellung","306-7282219-5725155","MSEU1-D25-206-3","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 3er Pack, Schwarz + gra","1","amazon.de","Amazon","Minden","","32423","MarketplaceFacilitator","21,42","4,07","0","0","0","0","0","0","-4,07","-3,82","-3,48","0","0","14,12"
"20.11.2025 22:38:01 UTC","25901958752","Bestellung","028-7285582-1744363","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Hamburg","","22049","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-3,85","0","0","15,47"
"20.11.2025 22:40:06 UTC","25901958752","Erstattung","305-9136841-3778742","MS-D06-2-5","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Berlin","","12627","MarketplaceFacilitator","-10,71","-2,03","0","0","0","0","0","0","2,03","0,82","0","0","0","-9,89"
"20.11.2025 22:40:44 UTC","25901958752","Bestellung","304-7852360-0063565","MS-D06-368-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Blau + Weiß + Grün, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Marnheim","","67297","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-2,78","0","0","16,54"
"20.11.2025 22:41:53 UTC","25901958752","Bestellung","306-7076883-1829131","MSEU-D70-2-5","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Bochum","","44807","MarketplaceFacilitator","11,18","2,13","0","0","0","0","0","0","-2,13","-1,06","-3,16","0","0","6,96"
"20.11.2025 22:43:07 UTC","25901958752","Bestellung","302-3968651-3757959","MS-D06-2-4","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Berlin","","10245","MarketplaceFacilitator","10,71","2,03","0","0","0","0","0","0","-2,03","-1,02","-3,29","0","0","6,40"
"20.11.2025 22:46:13 UTC","25901958752","Erstattung","302-6511078-8605904","MSEU-D47-7-3","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Ribbed Rutschfestes Silikon mit Transparenten Trägern, Braun","1","amazon.de","Amazon","Ratingen","","40882","MarketplaceFacilitator","-12,76","-2,43","0","0","0","0","0","0","2,43","1,82","0","0","0","-10,94"
"20.11.2025 22:52:46 UTC","25901958752","Bestellung","305-9984455-3269134","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","GUNZENHAUSEN","","91710","MarketplaceFacilitator","18,82","3,57","0","0","0","0","0","0","-3,57","-3,36","-3,85","0","0","11,61"
"20.11.2025 22:54:19 UTC","25901958752","Erstattung","306-4345485-5571507","MS-D06-208-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","St.Georgen a.d. Gusen","Oberösterreich","4222","MarketplaceFacilitator","-19,99","-4,00","0","0","0","0","0","0","4,00","2,86","0","0","0","-17,13"
"20.11.2025 22:59:42 UTC","25901958752","Bestellung","303-1294515-5690741","MSEU1-D25-209-5","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 3er Pack, Schwarz + gra","1","amazon.de","Amazon","Rieseby","","24354","MarketplaceFacilitator","21,42","4,07","0","0","0","0","0","0","-4,07","-3,82","-3,41","0","0","14,19"
"20.11.2025 23:01:27 UTC","25901958752","Bestellung","302-3866224-3430746","MS-D06-209-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, S Fit 65B 65C 65D 70BC 70D 75BC","1","amazon.de","Amazon","Graz","","8010","MarketplaceFacilitator","19,99","4,00","0","0","0","0","0","0","-4,00","-3,57","-3,78","0","0","12,64"
"20.11.2025 23:01:30 UTC","25901958752","Erstattung","303-6957426-2163523","MSEU-D63-209-3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Schwarz+Grau+W","1","amazon.de","Amazon","Berlin","","10719","MarketplaceFacilitator","-17,64","-3,35","-1,22","-0,23","0","0","1,22","0,23","3,35","2,52","0","0","0","-15,12"
"20.11.2025 23:11:25 UTC","25901958752","Erstattung","304-2629869-0930765","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Deutsch Wagram","","2232","MarketplaceFacilitator","-19,99","-4,00","0","0","0","0","0","0","4,00","2,86","0","0","0","-17,13"
"20.11.2025 23:13:05 UTC","25901958752","Bestellung","306-4871401-9711509","MS-D06-206-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Rheinstetten","","76287","MarketplaceFacilitator","19,99","3,80","0,51","0,10","0","0","-0,51","-0,10","-3,80","-3,57","-3,41","0","0","13,01"
"20.11.2025 23:13:41 UTC","25901958752","Bestellung","303-1689615-2849934","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Delitzsch","Sachsen","04509","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-3,85","0","0","15,47"
"20.11.2025 23:20:39 UTC","25901958752","Bestellung","303-0924734-7703564","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Bremen","","28215","MarketplaceFacilitator","18,82","3,57","0","0","0","0","0","0","-3,57","-3,36","-3,85","0","0","11,61"
"20.11.2025 23:22:05 UTC","25901958752","Bestellung","304-1868757-9999557","MS-D06-20-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, XL Fit 85DD 90D 90DD 95BC 95D, Schwarz+grau-Lot de 2","1","amazon.de","Amazon","Hamburg","Hamburg","22457","MarketplaceFacilitator","15,71","2,98","0","0","0","0","0","0","-2,98","-2,80","-3,35","0","0","9,56"
"20.11.2025 23:22:33 UTC","25901958752","Bestellung","302-0463209-6181946","MS-D23-208-2","ANGOOL Damen Sport BH ohne Bügel Gepolstert Yoga Bra Kreuz Rücken Sport Bustier für Jogging Fitness , Schwarz+grau+grün , S","1","amazon.de","Amazon","Salzhemmendorf","Niedersachsen","31020","MarketplaceFacilitator","17,05","3,24","0","0","0","0","0","0","-3,24","-3,04","-3,16","0","0","10,85"
"20.11.2025 23:28:11 UTC","25901958752","Bestellung","306-1215866-3999539","MSEU-D33-2-5","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz, XL","1","amazon.de","Amazon","Dortmund","","44269","MarketplaceFacilitator","11,97","2,27","0","0","0","0","0","0","-2,27","-1,14","-3,16","0","0","7,67"
"20.11.2025 23:37:47 UTC","25901958752","Bestellung","305-3782027-2003541","MS-D06-206-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, S Fit 65B 65C 65D 70BC 70D 75BC","1","amazon.de","Amazon","Villach","Kärnten","9500","MarketplaceFacilitator","18,82","3,76","0","0","0","0","0","0","-3,76","-3,36","-3,78","0","0","11,68"
"20.11.2025 23:37:56 UTC","25901958752","Bestellung","304-9790760-3156302","MS-D06-209-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Gammertingen","","72501","MarketplaceFacilitator","23,52","4,47","0","0","0","0","0","0","-4,47","-4,20","-3,78","0","0","15,54"
"20.11.2025 23:44:49 UTC","25901958752","Bestellung","305-3803492-1095562","MSEU-D75-2-2","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","2","amazon.de","Amazon","Rheinzabern","","76764","MarketplaceFacilitator","25,52","4,86","0","0","0","0","0","0","-4,86","-4,56","-7,28","0","0","13,68"
"20.11.2025 23:48:25 UTC","25901958752","Bestellung","306-4062824-2391559","MS-D06-234-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz blau rosa, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Wolmirstedt","","39326","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-3,85","0","0","12,57"
"20.11.2025 23:53:47 UTC","25901958752","Bestellung","306-0602263-9153145","MS-D06-368-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Blau + Weiß + Grün, S Fit 65B 65C 65D 70BC 70D 75BC","1","amazon.de","Amazon","Ronneburg","Thüringen","07580","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-2,78","0","0","13,64"
"20.11.2025 23:53:47 UTC","25901958752","Bestellung","306-0602263-9153145","MS-D06-208-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Ronneburg","Thüringen","07580","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-3,78","0","0","12,64"
"20.11.2025 23:55:48 UTC","25901958752","Bestellung","303-1372640-6971543","MS-D06-208-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Greiz","","07973","MarketplaceFacilitator","19,99","3,80","0","0","0","0","0","0","-3,80","-3,57","-3,78","0","0","12,64"
"21.11.2025 00:11:53 UTC","25901958752","Bestellung","305-1652383-3473152","MSEU-D70-5-2","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Alsdorf","","52477","MarketplaceFacilitator","11,34","2,15","0","0","0","0","0","0","-2,15","-1,08","-2,78","0","0","7,48"
"21.11.2025 01:35:54 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-9877074-7105127","X0019SDKP7","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"21.11.2025 01:53:14 UTC","25901958752","Verbindlichkeit","","","Cross-Account Debt Adjustment for IT","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,06","-0,06"
"21.11.2025 02:19:29 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-0062316-2337948","X001XZHQAL","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,84","0","0","-1,84"
"21.11.2025 03:11:01 UTC","25901958752","Versand durch Amazon Lagergebühr","","","Versand durch Amazon Langzeitlagergebühr","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.128,87","-2.128,87"
"21.11.2025 07:06:57 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-1372640-6971543","X0019SBITR","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"21.11.2025 07:24:22 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","028-3306020-8177934","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"21.11.2025 07:50:12 UTC","25901958752","Anpassung","303-7357524-7897913","MSEU-D63-209-2","Versand durch Amazon Erstattung für Lagerbestand - Kundenrücksendung","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","11,68","11,68"
"21.11.2025 08:00:18 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-1335282-4193916","X001C7OVXF","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"21.11.2025 08:14:09 UTC","25901958752","Liquidationen","58217711916552","X0020U4GKV","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Vanille, XL","4","","","","","","","0,24","0","0","0","0","0","0","0","0","0","0","-1,40","0","-1,16"
"21.11.2025 09:02:35 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-9054872-1477925","X001XZJ9JH","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,63","0","0","-1,63"
"21.11.2025 09:34:08 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-8633837-9354744","X0027C2V3B","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"21.11.2025 09:42:36 UTC","25901958752","Erstattung","303-1372640-6971543","MS-D06-208-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Greiz","","07973","MarketplaceFacilitator","-19,99","-3,80","0","0","0","0","0","0","3,80","2,86","0","0","0","-17,13"
"21.11.2025 10:01:14 UTC","25901958752","Liquidationen","58236823629552","X0020U8LE3","ANGOOL Sport BH Damen ohne Bügel Push Up BH Starker Halt Sport Bustier Damen Gepolstert Crossback Seamless Yoga Joggen Gym Sports Bra, Vanille, M","6","","","","","","","0,36","0","0","0","0","0","0","0","0","0","0","-2,10","0","-1,74"
"21.11.2025 10:21:28 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-5658101-9328363","X0019SBISD","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,57","0","0","-1,57"
"21.11.2025 10:52:55 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","304-3821105-7538758","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"21.11.2025 12:07:22 UTC","25901958752","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-3968651-3757959","X001C7JAOP","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,57","0","0","-1,57"
"21.11.2025 14:02:30 UTC","25901958752","Bestellung_Wiedereinzug","304-4605072-6655514","","Base Tax","","Amazon.de","","","","","","0","2,30","0","0","0","0","0","0","0","0","0","0","0","2,30"
