"Includes Amazon Marketplace, Fulfilment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in GBP, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, delivery, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes delivery chargebacks, delivery holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfilment","order city","order state","order postal","tax collection model","product sales","product sales tax","postage credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"20 Nov 2025 20:03:28 UTC","25912522372","Order","206-0557655-7067514","MSUK-D30-2-3","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, Black, M","1","amazon.co.uk","Amazon","ASHFORD","Kent","TN24 9","MarketplaceFacilitator","7.99","1.60","0","0","0","0","0","0","-1.60","-0.77","-2.65","-0.07","0","4.50"
"20 Nov 2025 20:19:28 UTC","25912522372","Refund","205-4748967-3585956","MSUK-D71-25-3","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Black+Beige, M","1","amazon.co.uk","Amazon","SHOTTS","Lanarkshire","ML7 5","MarketplaceFacilitator","-16.66","-3.33","-4.16","-0.83","0","0","0","0","4.16","2.40","4.16","0.14","0","-14.12"
"20 Nov 2025 20:23:52 UTC","25912522372","Order","026-7070929-5622753","MSUK-D70-7-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, XXL","1","amazon.co.uk","Amazon","SCUNTHORPE","","DN17 1","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 20:53:53 UTC","25912522372","FBA Customer Return Fee","203-7577815-5086757","X0027D2F4F","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"20 Nov 2025 21:00:59 UTC","25912522372","Order","202-7134260-3541949","MSUK-D70-6-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XL","1","amazon.co.uk","Amazon","BRISTOL","","BS16 5","MarketplaceFacilitator","15.82","3.17","0.82","0.17","0","0","-0.82","-0.17","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 21:02:28 UTC","25912522372","Order","206-9275145-2110757","MSUK-D71-0-2","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Grey, S","1","amazon.co.uk","Amazon","WILLINGTON","","DE65 6","MarketplaceFacilitator","10.66","2.13","0","0","0","0","0","0","-2.13","-1.02","-2.77","-0.08","0","6.79"
"20 Nov 2025 21:02:43 UTC","25912522372","Order","205-4748967-3585956","MSUK-D71-25-3","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Black+Beige, M","1","amazon.co.uk","Amazon","SHOTTS","Lanarkshire","ML7 5","MarketplaceFacilitator","16.66","3.33","4.16","0.83","0","0","0","0","-4.16","-3.00","-6.93","-0.20","0","10.69"
"20 Nov 2025 21:06:07 UTC","25912522372","Order","203-3890247-8498739","MSUK-D30-5-2","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, Beige, S","1","amazon.co.uk","Amazon","WIGAN","Lancs","WN6 8","MarketplaceFacilitator","7.99","1.60","0","0","0","0","0","0","-1.60","-0.77","-2.42","-0.07","0","4.73"
"20 Nov 2025 21:07:41 UTC","25912522372","Order","206-5770555-9964305","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","HAMILTON","","ML3 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 21:30:38 UTC","25912522372","Order","203-9677714-9265929","MSUK-D74-2-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Black, M","3","amazon.co.uk","Amazon","SOUTHAMPTON","","SO31 9","MarketplaceFacilitator","33.96","6.81","0","0","0","0","0","0","-6.81","-3.27","-8.31","-0.24","0","22.14"
"20 Nov 2025 21:33:30 UTC","25912522372","Order","202-1272180-2008345","MS-D06-209-5","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, XL Fit 38DD 40D 40DD 42B 42C 42D","1","amazon.co.uk","Amazon","STOKE-ON-TRENT","","ST1 6","MarketplaceFacilitator","21.66","4.33","0","0","0","0","0","0","-4.33","-3.90","-2.77","-0.14","0","14.85"
"20 Nov 2025 21:48:14 UTC","25912522372","Order","206-4033748-3956314","MSUK-D75-268-3","ANGOOL Sports Bras Women Y Back Wireless Removable Pads Bra Lightweight Racerback Spaghetti Straps Top for Yoga Gym Workout, Black+White+Green, M","1","amazon.co.uk","Amazon","LONDON","","SE15 6","MarketplaceFacilitator","21.66","4.33","1.66","0.33","0","0","-1.66","-0.33","-4.33","-3.90","-3.25","-0.15","0","14.36"
"20 Nov 2025 22:03:27 UTC","25912522372","Order","202-7311516-3047541","MSUK-D70-5-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XXL","1","amazon.co.uk","Amazon","SHEERNESS","","ME12 4","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 22:31:58 UTC","25912522372","Order","203-5941756-7094725","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","Vale","Guernsey","","","15.82","0","0","0","0","0","0","0","0","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 23:17:00 UTC","25912522372","Order","203-3363034-5534728","MSUK-D30-5-2","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, Beige, S","1","amazon.co.uk","Amazon","GREENHITHE","Kent","DA9 9","MarketplaceFacilitator","7.99","1.60","0","0","0","0","0","0","-1.60","-0.77","-2.42","-0.07","0","4.73"
"20 Nov 2025 23:29:55 UTC","25912522372","Order","202-0821322-2140369","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","YEOVIL","","BA22 7","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 23:35:49 UTC","25912522372","Order","203-0936802-3415562","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","ORPINGTON","","BR6 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"20 Nov 2025 23:53:01 UTC","25912522372","Refund","203-9677714-9265929","MSUK-D74-2-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Black, M","3","amazon.co.uk","Amazon","SOUTHAMPTON","","SO31 9","MarketplaceFacilitator","-33.96","-6.81","0","0","0","0","0","0","6.81","2.62","0","0.07","0","-31.27"
"21 Nov 2025 03:03:39 UTC","25912522372","FBA Inventory Fee","","","FBA Long-Term Storage Fee","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-566.00","-566.00"
"21 Nov 2025 07:54:18 UTC","25912522372","FBA Customer Return Fee","205-7205265-3993939","X0027D20K9","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"21 Nov 2025 13:42:35 UTC","25912522372","Refund","206-7887036-3414711","MSUK-D25-8-3","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Green, M","1","amazon.co.uk","Amazon","OXTED","","RH8 0","MarketplaceFacilitator","-8.66","-1.73","0","0","0","0","0","0","1.73","0.66","0","0.02","0","-7.98"
"21 Nov 2025 14:11:15 UTC","25912522372","Order","204-2661678-7933929","MSUK-D25-6-3","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, White, M","1","amazon.co.uk","Amazon","LONDON","","N20 0","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.04","-3.08","-0.08","0","6.62"
"21 Nov 2025 15:51:11 UTC","25912522372","Order","206-5924720-7658753","MS-D06-209-4","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, L Fit 36D 36DD 36E 38D 40B 40C","1","amazon.co.uk","Amazon","nr bishops stortford","Herts","CM23 1","MarketplaceFacilitator","21.66","4.33","0","0","0","0","0","0","-4.33","-3.90","-3.28","-0.15","0","14.33"
"21 Nov 2025 16:17:59 UTC","25912522372","Order_Retrocharge","202-5236144-4889931","","Base Tax","","Amazon.co.uk","","","","","","0","4.33","0","0","0","0","0","0","0","0","0","0","0","4.33"
"21 Nov 2025 16:17:59 UTC","25912522372","Order_Retrocharge","202-5236144-4889931","","Shipping Tax","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21 Nov 2025 16:17:59 UTC","25912522372","Order_Retrocharge","202-5236144-4889931","","MarketplaceFacilitator","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","-4.33","0","0","0","0","-4.33"
"21 Nov 2025 16:26:34 UTC","25912522372","Order","026-3950576-5352306","MSUK-D74-2-4","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Black, L","1","amazon.co.uk","Amazon","GLASGOW","","G65 0","MarketplaceFacilitator","11.32","2.27","0","0","0","0","0","0","-2.27","-1.09","-2.77","-0.08","0","7.38"
"21 Nov 2025 16:37:13 UTC","25912522372","Order","206-3581751-3985132","MS-D06-209-4","ANGOOL Women's Sports Bra Padded Mid Impact Racerback Comfy Yoga Workout Bra, Black+grey+wine Red, L Fit 36D 36DD 36E 38D 40B 40C","1","amazon.co.uk","Amazon","SCUNTHORPE","","DN17 1","MarketplaceFacilitator","21.66","4.33","0","0","0","0","0","0","-4.33","-3.90","-3.28","-0.15","0","14.33"
"21 Nov 2025 16:42:05 UTC","25912522372","Order","026-5105920-1205947","MSUK-D63-209-4","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+Red,L","1","amazon.co.uk","Amazon","BRIGHTON","","BN1 3","MarketplaceFacilitator","15.62","3.12","0","0","0","0","0","0","-3.12","-2.81","-2.77","-0.12","0","9.92"
"21 Nov 2025 16:42:05 UTC","25912522372","Order","026-5105920-1205947","MSUK-D63-206-3","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+White,M","1","amazon.co.uk","Amazon","BRIGHTON","","BN1 3","MarketplaceFacilitator","15.41","3.08","0","0","0","0","0","0","-3.08","-2.77","-3.02","-0.12","0","9.50"
"21 Nov 2025 16:52:15 UTC","25912522372","Order","206-5574324-9943514","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","Glasgow","","G69 8","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 16:55:57 UTC","25912522372","Order","206-6891876-0669966","MSUK-D63-209-4","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+Red,L","1","amazon.co.uk","Amazon","AYLESBURY","Buckinghamshire","HP21 7","MarketplaceFacilitator","15.62","3.12","0","0","0","0","0","0","-3.12","-2.81","-2.77","-0.12","0","9.92"
"21 Nov 2025 17:16:36 UTC","25912522372","Order","204-4879652-0525136","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","CASTLEWELLAN","","BT31 9","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 18:02:36 UTC","25912522372","Order","205-7920982-4602706","MSUK-D63-20-4","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray,L","1","amazon.co.uk","Amazon","BARNET","Herts","EN4 8","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-2.77","-0.12","0","10.08"
"21 Nov 2025 18:16:12 UTC","25912522372","Order","206-8091064-5853140","MSUK-D70-2-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, S","1","amazon.co.uk","Amazon","SALISBURY","","SP5 2","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 18:16:59 UTC","25912522372","Refund","026-6035600-4033909","MSUK-D25-268-2","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, Black+White+Green,S","1","amazon.co.uk","Amazon","PENLEY","Wrexham","LL13 0","MarketplaceFacilitator","-17.99","-3.60","-0.47","-0.09","0","0","0.47","0.09","3.60","2.59","0","0.06","0","-15.34"
"21 Nov 2025 19:45:04 UTC","25912522372","Order","206-1430755-4713136","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","Nottingham","","NG3 5","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 20:03:47 UTC","25912522372","Order","204-5826387-4737128","MSUK-D70-7-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, XXL","1","amazon.co.uk","Amazon","Irvine","Scotland","KA12 9","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 20:05:30 UTC","25912522372","Order","202-8117301-3703527","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","BARNSLEY","","S75 5","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 20:54:02 UTC","25912522372","Refund","026-5105920-1205947","MSUK-D63-206-3","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+White,M","1","amazon.co.uk","Amazon","BRIGHTON","","BN1 3","MarketplaceFacilitator","-15.41","-3.08","0","0","0","0","0","0","3.08","2.22","0","0.06","0","-13.13"
"21 Nov 2025 20:55:12 UTC","25912522372","Order","026-7334012-6069122","MSUK-D70-2-6","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, XXL","1","amazon.co.uk","Amazon","HIGH WYCOMBE","bucks","HP13 5","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 21:00:44 UTC","25912522372","Refund","026-6790696-7724331","MSUK-D70-5-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, L","1","amazon.co.uk","Amazon","BRACKNELL","","RG12 9","MarketplaceFacilitator","-15.82","-3.17","-0.82","-0.17","0","0","0.82","0.17","3.17","2.28","0","0.06","0","-13.48"
"21 Nov 2025 21:06:35 UTC","25912522372","Order","206-0614441-2545105","MSUK-D71-2-3","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Black, M","1","amazon.co.uk","Amazon","LICHFIELD","","WS14 9","MarketplaceFacilitator","13.32","2.67","0.93","0.19","0","0","-0.93","-0.19","-2.67","-2.40","-2.77","-0.11","0","8.04"
"21 Nov 2025 21:13:06 UTC","25912522372","Order","205-4041938-9312316","MSUK-D25-6-3","ANGOOL Women's Wireless Seamless Sports Bra, Padded Racerback Adjustable Straps Longline Yoga Gym Training Bra, White, M","1","amazon.co.uk","Amazon","BOURNEMOUTH","","BH8 0","MarketplaceFacilitator","10.82","2.17","0","0","0","0","0","0","-2.17","-1.04","-3.08","-0.08","0","6.62"
"21 Nov 2025 21:15:10 UTC","25912522372","Order","202-8838198-9727502","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","London","","SW12 8","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 21:17:18 UTC","25912522372","Refund","202-8860147-4822738","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","LICHFIELD","Staffordshire","WS14 0","MarketplaceFacilitator","-15.82","-3.17","0","0","0","0","0","0","3.17","2.28","0","0.06","0","-13.48"
"21 Nov 2025 21:28:03 UTC","25912522372","Order","206-5969868-2337910","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","SOUTHAMPTON","","SO45 4","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 21:44:20 UTC","25912522372","Order","202-8545227-6386739","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","Darlington","Durham","DL2 2","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 21:49:40 UTC","25912522372","Order","204-6337467-4825114","MSUK-D70-2-4","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Black, L","1","amazon.co.uk","Amazon","STIRLING","","FK7 7","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 22:10:22 UTC","25912522372","Order","202-3361508-7045112","MSUK-D30-6-4","Gnowann Bandeau Bra Seamless Removable Padded Strapless Bra Tube Tops Comfortable Soft Bralette with Convertible Straps, White, L","1","amazon.co.uk","Amazon","BIRMINGHAM","","B20 1","MarketplaceFacilitator","8.26","1.65","0","0","0","0","0","0","-1.65","-0.79","-2.67","-0.07","0","4.73"
"21 Nov 2025 22:19:05 UTC","25912522372","Order","202-0228511-7834715","MS-D06-2-3-","ANGOOL Sports Bras for Women, Racerback Yoga Bra Padded Mid Impact Support for Workout Fitness Black","1","amazon.co.uk","Amazon","HULL","East Yorkshire","HU10 7","MarketplaceFacilitator","8.66","1.73","0","0","0","0","0","0","-1.73","-0.83","-3.06","-0.08","0","4.69"
"21 Nov 2025 22:25:00 UTC","25912522372","Order","205-1589015-4881909","MSUK-D70-5-5","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, XL","1","amazon.co.uk","Amazon","HULL","","HU4 7","MarketplaceFacilitator","15.82","3.17","0.82","0.17","0","0","-0.82","-0.17","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 22:31:16 UTC","25912522372","Order","204-1840801-1809900","MSUK-D63-209-5","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Gray+Red,XL","1","amazon.co.uk","Amazon","LIVERPOOL","Great Britain","L25 2","MarketplaceFacilitator","15.62","3.12","0","0","0","0","0","0","-3.12","-2.81","-2.77","-0.12","0","9.92"
"21 Nov 2025 22:50:13 UTC","25912522372","Order","204-7378454-7546702","MSUK-D70-5-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, M","1","amazon.co.uk","Amazon","Northampton","Northants","NN3 5","MarketplaceFacilitator","15.82","3.17","2.07","0.42","0","0","0","0","-3.59","-2.85","-5.07","-0.16","0","9.81"
"21 Nov 2025 23:11:28 UTC","25912522372","Order","202-8860147-4822738","MSUK-D70-6-3","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, White, M","1","amazon.co.uk","Amazon","LICHFIELD","Staffordshire","WS14 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"21 Nov 2025 23:30:00 UTC","25912522372","Order","204-5464900-5795536","MSUK-D74-5-4","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Beige, L","1","amazon.co.uk","Amazon","ROSSENDALE","","BB4 9","MarketplaceFacilitator","11.32","2.27","0","0","0","0","0","0","-2.27","-1.09","-2.77","-0.08","0","7.38"
"22 Nov 2025 00:52:37 UTC","25912522372","Refund","202-6373961-5609168","MSUK-D63-25-3","ANGOOL Seamless Removable Padded Sports Bra, Cross Back Yoga Fitness Workout Bra,Black+Beige,M","1","amazon.co.uk","Amazon","Broxbourne","","EN10 6","MarketplaceFacilitator","-11.87","-2.37","0","0","0","0","0","0","2.37","0.91","0","0.02","0","-10.94"
"22 Nov 2025 03:51:48 UTC","25912522372","FBA Customer Return Fee","204-9557065-2172353","X0019SENAN","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.21","0","0","-1.21"
"22 Nov 2025 11:18:02 UTC","25912522372","FBA Customer Return Fee","026-3950550-4477947","X0027D5OXT","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.47","0","0","-1.47"
"22 Nov 2025 14:14:20 UTC","25912522372","FBA Customer Return Fee","204-6663881-6409114","X0029JEP8V","Fulfilment by Amazon customer return per-unit fee (Clothing & Shoes)","","Amazon.co.uk","","","","","","0","0","0","0","0","0","0","0","0","0","-1.58","0","0","-1.58"
"22 Nov 2025 14:47:42 UTC","25912522372","Refund","204-7728279-8733165","MSUK-D74-5-2","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Beige, S","1","amazon.co.uk","Amazon","BIRMINGHAM","W Midlands","B7 5","MarketplaceFacilitator","-11.32","-2.27","0","0","0","0","0","0","2.27","0.87","0","0.02","0","-10.43"
"22 Nov 2025 15:07:12 UTC","25912522372","Refund","204-9726651-6882743","MSUK-D74-2-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, Black, M","1","amazon.co.uk","Amazon","BIRMINGHAM","W Midlands","B7 5","MarketplaceFacilitator","-11.32","-2.27","0","0","0","0","0","0","2.27","0.87","0","0.02","0","-10.43"
"22 Nov 2025 16:22:20 UTC","25912522372","Order","204-9350954-6234750","MSUK-D71-25-3","ANGOOL Women's Sports Bra Non-Wired Padded Adjustable Straps Low Impact Workout for Yoga Pilates Gym, Black+Beige, M","1","amazon.co.uk","Amazon","HATFIELD","Herts","AL10 9","MarketplaceFacilitator","16.66","3.33","4.16","0.83","0","0","0","0","-4.16","-3.00","-6.93","-0.20","0","10.69"
"22 Nov 2025 17:01:03 UTC","25912522372","Order","204-1305018-3142734","MS-D23-209-3","ANGOOL Padded Sports Bra Wirefree Mid Impact Yoga Bras Unique Cross Back Strappy for Gym Yoga","1","amazon.co.uk","Amazon","EDINBURGH","","EH7 4","MarketplaceFacilitator","19.32","3.87","0","0","0","0","0","0","-3.87","-3.48","-2.96","-0.13","0","12.75"
"22 Nov 2025 17:05:00 UTC","25912522372","Order","205-2236354-4006712","MSUK-D70-7-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Brown, S","1","amazon.co.uk","Amazon","BASINGSTOKE","","RG25 3","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"22 Nov 2025 17:11:34 UTC","25912522372","Order","205-2321348-6559548","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","GLASGOW","","G65 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"22 Nov 2025 17:13:04 UTC","25912522372","Order","205-6250795-1807519","MSUK-D47-2-6","ANGOOL Bandeau Bra Women Padded Strapless Seamless Bra Tube Tops Invisible Bralettes with Convertible Straps,Black,XXL","1","amazon.co.uk","Amazon","MABLETHORPE","","LN12 2","MarketplaceFacilitator","10.62","2.12","0","0","0","0","0","0","-2.12","-1.02","-2.77","-0.08","0","6.75"
"22 Nov 2025 17:19:19 UTC","25912522372","Order","204-8338341-8745136","MSUK-D70-5-2","ANGOOL Women's Bandeau Bra Strapless Non-Wired Padded Seamless Multiway Convertible Straps Full Support Non-Slip, Beige, S","1","amazon.co.uk","Amazon","Stevenage","Herts","SG2 0","MarketplaceFacilitator","15.82","3.17","0","0","0","0","0","0","-3.17","-2.85","-3.00","-0.12","0","9.85"
"22 Nov 2025 17:35:03 UTC","25912522372","Adjustment","026-6480680-6295560","MSUK-D70-7-4","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7.38","7.38"
"22 Nov 2025 17:49:22 UTC","25912522372","Order","026-5106170-7488309","MSUK-D74-6-3","ANGOOL Seamless Bras for Women Wire Free Push Up V Neck Padded Bralette Soft Support Full Coverage Comfort Women Bra, White, M","1","amazon.co.uk","Amazon","Wirral","Merseyside","CH46 0","MarketplaceFacilitator","14.16","2.83","0","0","0","0","0","0","-2.83","-2.55","-2.77","-0.11","0","8.73"
"22 Nov 2025 18:19:00 UTC","25912522372","Order","204-9253756-5022735","MSUK-D73-209-3","ANGOOL Women's Cross Back Sports Bra Seamless Padded Bustier Wireless Gym Crop Top for Workouts Yoga Fitness, Black+Grey+Wine Red, M","1","amazon.co.uk","Amazon","AMESBURY","","SP4 7","MarketplaceFacilitator","15.16","3.03","0","0","0","0","0","0","-3.03","-2.73","-2.77","-0.11","0","9.55"
