"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Sep 14, 2025 10:47:29 PM PDT","24489523371","Order","114-7269238-3509826","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","NORTHVILLE","MI","48167","MarketplaceFacilitator","16.93","1.02","0","0","0","0","0","0","0","0","-1.02","-1.69","-4.67","0","0","10.57"
"Sep 14, 2025 11:14:33 PM PDT","24489523371","Order","114-6824433-4515428","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","SAN DIEGO","CA","92104","MarketplaceFacilitator","18.69","1.45","0","0","0","0","0","0","0","0","-1.45","-1.87","-5.90","0","0","10.92"
"Sep 14, 2025 11:23:51 PM PDT","24489523371","Adjustment","112-2606600-0694666","MSUS-D33-2-6","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.37","10.37"
"Sep 14, 2025 11:31:16 PM PDT","24489523371","Order","111-4845901-6841006","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","STERLING HEIGHTS","MI","48312","MarketplaceFacilitator","18.69","1.12","0","0","0","0","0","0","0","0","-1.12","-1.87","-5.90","0","0","10.92"
"Sep 14, 2025 11:31:24 PM PDT","24489523371","Order","114-3777735-0827465","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","COLUMBIA","TN","38401","MarketplaceFacilitator","18.69","1.82","0","0","0","0","0","0","0","0","-1.82","-1.87","-5.90","0","0","10.92"
"Sep 14, 2025 11:32:11 PM PDT","24489523371","Order","112-5151850-4340230","MSUS-D33-2-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black S","1","amazon.com","Standard Orders","Amazon","SHELBY TOWNSHIP","MI","48315","MarketplaceFacilitator","15.61","0.94","1.49","0","0","0","0","0","-1.49","0","-0.94","-1.56","-5.12","0","0","8.93"
"Sep 14, 2025 11:42:58 PM PDT","24489523371","Order","114-5508335-5496210","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","LEBANON","TN","37090","MarketplaceFacilitator","18.69","1.82","0","0","0","0","0","0","0","0","-1.82","-1.87","-4.67","0","0","12.15"
"Sep 14, 2025 11:54:21 PM PDT","24489523371","Order","111-8088776-2949837","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","ALPINE","CA","91901","MarketplaceFacilitator","17.59","1.36","0","0","0","0","0","0","0","0","-1.36","-1.76","-5.12","0","0","10.71"
"Sep 14, 2025 11:57:53 PM PDT","24489523371","Order","111-2004689-7645066","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","WAKEFIELD","RI","02879","MarketplaceFacilitator","18.69","0","0","0","0","0","0","0","0","0","0","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 12:13:02 AM PDT","24489523371","Order","114-9856158-1337810","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","DORCHESTER","MA","02121","MarketplaceFacilitator","17.59","0","0","0","0","0","0","0","0","0","0","-1.76","-4.67","0","0","11.16"
"Sep 15, 2025 12:13:55 AM PDT","24489523371","Order","114-3913007-7386664","MSUS-D33-5-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","amazon.com","Standard Orders","Amazon","MAUMELLE","AR","72113","MarketplaceFacilitator","18.69","1.78","0","0","0","0","0","0","0","0","-1.78","-1.87","-5.12","0","0","11.70"
"Sep 15, 2025 12:25:28 AM PDT","24489523371","Order","114-6902515-4997861","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","CHICAGO","IL","60707","MarketplaceFacilitator","21.99","2.25","0","0","0","0","0","0","0","0","-2.25","-3.74","-4.67","0","0","13.58"
"Sep 15, 2025 12:34:30 AM PDT","24489523371","Order","113-0659490-5753847","MSUS-D33-265-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige 2XL","1","amazon.com","Standard Orders","Amazon","HAMILTON","OH","45013","MarketplaceFacilitator","33.14","2.15","0.43","0","0","0","0","0","-0.43","0","-2.15","-5.63","-6.60","0","0","20.91"
"Sep 15, 2025 1:31:16 AM PDT","24489523371","Order","111-1430609-0513838","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","LEAGUE CITY","TX","77573","MarketplaceFacilitator","18.69","1.54","0","0","0","0","0","0","0","0","-1.54","-1.87","-5.90","0","0","10.92"
"Sep 15, 2025 2:11:41 AM PDT","24489523371","Order","113-9979317-8560205","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","MARIETTA","GA","30064","MarketplaceFacilitator","18.69","1.12","1.00","0","0","0","0","0","-1.00","0","-1.12","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 2:16:18 AM PDT","24489523371","FBA Customer Return Fee","113-2325757-0401836","X00413QL65","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Sep 15, 2025 2:25:31 AM PDT","24489523371","Order","114-7553700-4745007","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","LAMAR","MS","38642","MarketplaceFacilitator","16.93","1.19","0","0","0","0","0","0","0","0","-1.19","-1.69","-4.67","0","0","10.57"
"Sep 15, 2025 2:52:15 AM PDT","24489523371","Order","112-0487500-4240267","MSUS-D33-6-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White XL","1","amazon.com","Standard Orders","Amazon","SAN ANTONIO","TX","78253","MarketplaceFacilitator","17.59","1.45","0","0","0","0","0","0","0","0","-1.45","-1.76","-5.90","0","0","9.93"
"Sep 15, 2025 2:58:37 AM PDT","24489523371","Adjustment","111-6253409-8798661","MSUS-D33-2-2","FBA Inventory Reimbursement - Customer Service Issue","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.13","9.13"
"Sep 15, 2025 3:10:11 AM PDT","24489523371","Adjustment","113-1077069-9676220","MSUS-D33-7-5","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.35","8.35"
"Sep 15, 2025 3:31:56 AM PDT","24489523371","Order","111-1698363-0635438","MSUS-D33-25-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige M","1","amazon.com","Standard Orders","Amazon","MARYSVILLE","WA","98270","MarketplaceFacilitator","26.59","2.50","0","0","0","0","0","0","0","0","-2.50","-4.52","-5.12","0","0","16.95"
"Sep 15, 2025 3:48:07 AM PDT","24489523371","Order","112-2640072-7111448","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","COOKEVILLE","TN","38501","MarketplaceFacilitator","18.69","1.82","0","0","0","0","0","0","0","0","-1.82","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 4:01:36 AM PDT","24489523371","Adjustment","111-3062596-9300243","MSUS-D33-5-6","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.52","9.52"
"Sep 15, 2025 4:34:55 AM PDT","24489523371","Order","111-1679449-5799464","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","IRVINE","CA","92618","MarketplaceFacilitator","18.69","1.45","0","0","0","0","0","0","0","0","-1.45","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 4:42:46 AM PDT","24489523371","Liquidations","27859532544551","X00413EBBH","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","","Standard Orders","","","","","","0.27","0","0","0","0","0","0","0","0","0","0","0","0","-0.29","0","-0.02"
"Sep 15, 2025 5:06:46 AM PDT","24489523371","Liquidations","28251524039551","X00413MYBL","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","","Standard Orders","","","","","","0.42","0","0","0","0","0","0","0","0","0","0","0","0","-0.31","0","0.11"
"Sep 15, 2025 5:16:02 AM PDT","24489523371","FBA Customer Return Fee","111-8715703-4997844","X004138KXH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Sep 15, 2025 5:16:48 AM PDT","24489523371","Liquidations","27938371375551","X00413R29P","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White XL","1","","Standard Orders","","","","","","0.26","0","0","0","0","0","0","0","0","0","0","0","0","-0.29","0","-0.03"
"Sep 15, 2025 6:05:46 AM PDT","24489523371","FBA Customer Return Fee","111-6137460-0244208","X00413EBBH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Sep 15, 2025 6:05:58 AM PDT","24489523371","FBA Customer Return Fee","114-4742342-2856258","X00467MM3R","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.98","0","0","-2.98"
"Sep 15, 2025 6:20:55 AM PDT","24489523371","Liquidations","28047222959551","X004106KB9","Gnowann Women's Plunge Bra Deep V-Neck Wireless Bralettes for Women Adjustable Padded Low Back Bra Nude M","1","","Standard Orders","","","","","","0.24","0","0","0","0","0","0","0","0","0","0","0","0","-0.29","0","-0.05"
"Sep 15, 2025 6:32:23 AM PDT","24489523371","Order","112-6008839-1601060","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","DENVILLE","NJ","07834","MarketplaceFacilitator","17.59","0","0","0","0","0","0","0","0","0","0","-1.76","-5.12","0","0","10.71"
"Sep 15, 2025 6:37:52 AM PDT","24489523371","Liquidations","28047222960551","X004106KB9","Gnowann Women's Plunge Bra Deep V-Neck Wireless Bralettes for Women Adjustable Padded Low Back Bra Nude M","1","","Standard Orders","","","","","","0.24","0","0","0","0","0","0","0","0","0","0","0","0","-0.29","0","-0.05"
"Sep 15, 2025 6:41:49 AM PDT","24489523371","Liquidations","28047222961551","X004106KB9","Gnowann Women's Plunge Bra Deep V-Neck Wireless Bralettes for Women Adjustable Padded Low Back Bra Nude M","1","","Standard Orders","","","","","","0.24","0","0","0","0","0","0","0","0","0","0","0","0","-0.29","0","-0.05"
"Sep 15, 2025 7:09:24 AM PDT","24489523371","Order","114-6094230-1513012","MSUS-D33-25-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige 2XL","1","amazon.com","Standard Orders","Amazon","BRONX","NY","10462","MarketplaceFacilitator","27.99","0","0","0","0","0","0","0","0","0","0","-4.76","-5.90","0","0","17.33"
"Sep 15, 2025 7:09:24 AM PDT","24489523371","Order","114-6094230-1513012","MSUS-D33-7-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe 2XL","1","amazon.com","Standard Orders","Amazon","BRONX","NY","10462","MarketplaceFacilitator","17.59","0","0","0","0","0","0","0","0","0","0","-1.76","-5.12","0","0","10.71"
"Sep 15, 2025 7:12:51 AM PDT","24489523371","Refund_Retrocharge","113-4978978-5349041","","retrocharge reversal for orderid 113-4978978-5349041","","Amazon.com","Standard Orders","","","","","","0","-1.54","0","0","0","0","0","0","0","0","1.54","0","0","0","0","0"
"Sep 15, 2025 7:39:45 AM PDT","24489523371","Order","114-7972960-6601001","MSUS-D33-7-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe XL","1","amazon.com","Standard Orders","Amazon","ARKDALE","WI","54613","MarketplaceFacilitator","18.69","1.03","0","0","0","0","0","0","0","0","-1.03","-1.87","-5.90","0","0","10.92"
"Sep 15, 2025 7:50:02 AM PDT","24489523371","FBA Customer Return Fee","114-4161966-7156219","X00467MP75","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-3.33","0","0","-3.33"
"Sep 15, 2025 7:53:08 AM PDT","24489523371","Order","111-9802491-9305062","MSUS-D33-2-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black L","1","amazon.com","Standard Orders","Amazon","OWENSBORO","KY","42301","MarketplaceFacilitator","21.99","1.32","0","0","0","0","0","0","0","0","-1.32","-3.74","-4.67","0","0","13.58"
"Sep 15, 2025 8:24:28 AM PDT","24489523371","Order","114-1410487-1063418","MSUS-D33-2-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black M","1","amazon.com","Standard Orders","Amazon","CHICAGO","IL","60638","MarketplaceFacilitator","16.93","1.74","0","0","0","0","0","0","0","0","-1.74","-1.69","-4.67","0","0","10.57"
"Sep 15, 2025 8:46:03 AM PDT","24489523371","FBA Customer Return Fee","114-0063081-9262604","X00413QKRP","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Sep 15, 2025 8:47:27 AM PDT","24489523371","Order","113-7574324-7287464","MSUS-D33-265-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+White+Beige L","1","amazon.com","Standard Orders","Amazon","Mahomet","IL","61853","MarketplaceFacilitator","31.19","2.34","0.47","0","0","0","0","0","-0.47","0","-2.34","-5.30","-5.90","0","0","19.99"
"Sep 15, 2025 8:47:46 AM PDT","24489523371","FBA Customer Return Fee","114-0638574-7939458","X004138KDR","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.27","0","0","-2.27"
"Sep 15, 2025 8:59:30 AM PDT","24489523371","Adjustment","114-2469407-3113835","MSUS-D33-25-3","FBA Inventory Reimbursement - Customer Return","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.56","19.56"
"Sep 15, 2025 9:29:51 AM PDT","24489523371","Order","111-0267201-6833857","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","RICHMOND","VA","23223","MarketplaceFacilitator","18.69","1.12","0","0","0","0","0","0","0","0","-1.12","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 9:29:51 AM PDT","24489523371","Order","111-0267201-6833857","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","RICHMOND","VA","23223","MarketplaceFacilitator","17.59","1.06","0","0","0","0","0","0","0","0","-1.06","-1.76","-4.67","0","0","11.16"
"Sep 15, 2025 9:37:17 AM PDT","24489523371","Order","112-3380214-0781043","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","LAKE WORTH","FL","33467","MarketplaceFacilitator","18.69","1.31","0","0","0","0","0","0","0","0","-1.31","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 9:49:43 AM PDT","24489523371","Refund","112-4742255-3264210","MSUS-D33-25-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige L","1","amazon.com","Standard Orders","Amazon","TINKER AFB","OK","73145","MarketplaceFacilitator","-28.34","-2.44","0","0","0","0","0","0","0","0","2.44","3.86","0","0","0","-24.48"
"Sep 15, 2025 10:50:26 AM PDT","24489523371","Order","111-2980238-6536242","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","CHATTANOOGA","TN","37421","MarketplaceFacilitator","16.93","1.57","0","0","0","0","0","0","0","0","-1.57","-1.69","-4.67","0","0","10.57"
"Sep 15, 2025 10:58:21 AM PDT","24489523371","Refund","112-2651657-7055414","MSUS-D33-5-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige 2XL","1","amazon.com","Standard Orders","Amazon","COLUMBIA","SC","29223","MarketplaceFacilitator","-15.83","-1.27","0","0","0","0","0","0","0","0","1.27","1.26","0","0","0","-14.57"
"Sep 15, 2025 11:09:18 AM PDT","24489523371","Order","111-0417186-8575430","MSUS-D33-5-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige S","1","amazon.com","Standard Orders","Amazon","BETTENDORF","IA","52722","MarketplaceFacilitator","18.69","1.31","0","0","0","0","0","0","0","0","-1.31","-1.87","-4.67","0","0","12.15"
"Sep 15, 2025 11:57:35 AM PDT","24489523371","Refund","114-5307354-3038650","MSUS-D33-25-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black+Beige XL","1","amazon.com","Standard Orders","Amazon","LAND O LAKES","FL","34638","MarketplaceFacilitator","-27.99","-1.96","0","0","0","0","0","0","0","0","1.96","3.81","0","0","0","-24.18"
"Sep 15, 2025 12:06:44 PM PDT","24489523371","Order","114-7348129-6413822","MSUS-D33-7-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe M","1","amazon.com","Standard Orders","Amazon","COLUMBIA","MD","21045","MarketplaceFacilitator","17.59","1.06","0","0","0","0","0","0","0","0","-1.06","-1.76","-4.67","0","0","11.16"
"Sep 15, 2025 12:12:40 PM PDT","24489523371","FBA Inventory Fee","47WiZCC2Qd","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.04","-1.04"
"Sep 15, 2025 12:19:19 PM PDT","24489523371","Order_Retrocharge","111-9614171-5221047","","retrocharge for orderid 111-9614171-5221047","","Amazon.com","Standard Orders","","","","","","0","0.95","0","0","0","0","0","0","0","0","-0.95","0","0","0","0","0"
"Sep 15, 2025 12:26:52 PM PDT","24489523371","Refund","113-9756606-7841013","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","JEROME","MI","49249","MarketplaceFacilitator","-17.81","-1.07","0","0","0","0","0","0","0","0","1.07","1.42","0","0","0","-16.39"
"Sep 15, 2025 12:26:52 PM PDT","24489523371","Refund","113-9756606-7841013","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","JEROME","MI","49249","MarketplaceFacilitator","-17.81","-1.07","0","0","0","0","0","0","0","0","1.07","1.42","0","0","0","-16.39"
"Sep 15, 2025 12:26:52 PM PDT","24489523371","Refund","113-9756606-7841013","MSUS-D33-5-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige XL","1","amazon.com","Standard Orders","Amazon","JEROME","MI","49249","MarketplaceFacilitator","-17.81","-1.07","0","0","0","0","0","0","0","0","1.07","1.42","0","0","0","-16.39"
"Sep 15, 2025 12:32:55 PM PDT","24489523371","Refund","111-4713971-2053832","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","LINCOLN","CA","95648","MarketplaceFacilitator","-15.83","-1.15","0","0","0","0","0","0","0","0","1.15","1.26","0","0","0","-14.57"
"Sep 15, 2025 12:57:47 PM PDT","24489523371","Refund","114-9297847-6693021","MSUS-D33-5-4","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige L","1","amazon.com","Standard Orders","Amazon","PENSACOLA","FL","32507","MarketplaceFacilitator","-15.83","0","0","0","0","0","0","0","0","0","0","1.26","0","0","0","-14.57"
"Sep 15, 2025 1:03:17 PM PDT","24489523371","FBA Customer Return Fee","112-3095408-4441816","X00413QL0B","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Sep 15, 2025 1:23:39 PM PDT","24489523371","Order","113-2388720-6171427","MSUS-D33-7-2","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Coffe S","1","amazon.com","Standard Orders","Amazon","WEST NEW YORK","NJ","07093","MarketplaceFacilitator","17.59","0","0","0","0","0","0","0","0","0","0","-1.76","-4.45","0","0","11.38"
"Sep 15, 2025 1:25:52 PM PDT","24489523371","Order","113-4420871-7134603","MSUS-D33-2-6","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black 2XL","1","amazon.com","Standard Orders","Amazon","CORALVILLE","IA","52241","MarketplaceFacilitator","16.93","1.02","0","0","0","0","0","0","0","0","-1.02","-1.69","-4.67","0","0","10.57"
"Sep 15, 2025 1:28:03 PM PDT","24489523371","Refund","112-7201167-2223449","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","SPOKANE","WA","99212","MarketplaceFacilitator","-14.95","-1.33","-0.75","0","0","0","0","0","0.75","0","1.33","0.60","0","0","0","-14.35"
"Sep 15, 2025 1:28:04 PM PDT","24489523371","Refund","114-8331437-0366626","MSUS-D33-6-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top White M","1","amazon.com","Standard Orders","Amazon","FULSHEAR","TX","77423","MarketplaceFacilitator","-15.83","-1.31","0","0","0","0","0","0","0","0","1.31","1.26","0","0","0","-14.57"
"Sep 15, 2025 1:34:05 PM PDT","24489523371","FBA Customer Return Fee","112-1006991-9019406","X00413R29P","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.62","0","0","-2.62"
"Sep 15, 2025 1:41:02 PM PDT","24489523371","FBA Customer Return Fee","113-1051507-3320264","X004138KXH","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Sep 15, 2025 2:36:17 PM PDT","24489523371","Refund","111-7512034-3134633","MSUS-D33-2-5","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Black XL","1","amazon.com","Standard Orders","Amazon","Orlando","FL","32806","MarketplaceFacilitator","-14.95","-0.97","0","0","0","0","0","0","0","0","0.97","0.60","0","0","0","-14.35"
"Sep 15, 2025 2:40:26 PM PDT","24489523371","FBA Customer Return Fee","111-2919538-5111426","X00413QLID","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
"Sep 15, 2025 2:50:17 PM PDT","24489523371","Order","114-3644575-2751419","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","ALEXANDRIA","MN","56308","MarketplaceFacilitator","17.59","0","0","0","0","0","0","0","0","0","0","-1.76","-4.67","0","0","11.16"
"Sep 15, 2025 3:15:07 PM PDT","24489523371","Refund","114-6312355-7380266","MSUS-D33-5-3","Gnowann Strapless Bras for Women Non-Slip Silicone Bandeau Bralette Seamless Wireless Strapless Bra Padded Tube Top Beige M","1","amazon.com","Standard Orders","Amazon","West Hartford","CT","06107","MarketplaceFacilitator","-15.83","-1.01","0","0","0","0","0","0","0","0","1.01","1.26","0","0","0","-14.57"
"Sep 15, 2025 3:16:14 PM PDT","24489523371","FBA Customer Return Fee","113-8449268-1808260","X004138KQJ","FBA Customer Return Per Unit Fee (Apparel & Shoes)","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-2.19","0","0","-2.19"
