"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"24.07.2025 20:22:53 UTC","25179128812","Bestellung","303-7455568-6805921","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Goch","Nordrhein-Westfalen","47574","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,68","0","0","14,67"
"24.07.2025 20:28:36 UTC","25179128812","Bestellung","302-9032102-6804330","MSEU-D71-25-5","ANGOOL Damen BH Ohne Bügel Mittlerer Halt Sport BH Rückenverschluss Verstellbar Träger Klassische Schlaf Bra Gepolstert V-Ausschnitt Seamless, Schw","1","amazon.de","Amazon","Krölpa","","07387","MarketplaceFacilitator","20,75","3,94","0","0","0","0","0","0","-3,94","-3,70","-3,16","0","0","13,89"
"24.07.2025 20:29:05 UTC","25179128812","Erstattung","305-2026632-4560319","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Hannover","","30163","MarketplaceFacilitator","-13,61","-2,58","0","0","0","0","1,64","0,31","2,27","0,91","0","0","0","-11,06"
"24.07.2025 20:29:42 UTC","25179128812","Erstattung","302-2297116-7017935","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Berlin","","12305","MarketplaceFacilitator","-15,12","-2,87","0","0","0","0","0","0","2,87","2,16","0","0","0","-12,96"
"24.07.2025 20:30:23 UTC","25179128812","Bestellung","305-1942788-2695569","MSEU-D75-2-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Wistedt","","21255","MarketplaceFacilitator","15,16","2,88","0","0","0","0","0","0","-2,88","-2,71","-3,54","0","0","8,91"
"24.07.2025 20:31:07 UTC","25179128812","Bestellung","302-0970144-4464331","MS-D06-234-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz blau rosa, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Peterzell","","78112","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,26","0","0","15,09"
"24.07.2025 20:31:21 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-8530217-1246754","X001R1V3H3","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,39","0","0","-1,39"
"24.07.2025 20:33:49 UTC","25179128812","Erstattung","302-8412939-1701913","MSEU-D33-26-2","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Wei�","1","amazon.de","Amazon","Köln","","50733","MarketplaceFacilitator","-21,84","-4,15","0","0","0","0","0","0","4,15","3,12","0","0","0","-18,72"
"24.07.2025 20:34:50 UTC","25179128812","Bestellung","305-5921546-4787502","MS-D06-209-5-1","ANGOOL Sport BH Damen Stark Halt Push Up Ohne Bügel Gepolstert Sport Bustier Seamless Sport BH Racerback Sports Bras Fuer Yoga Fitness Joggen Trainin","1","amazon.de","Amazon","Deutsch Wagram","","2232","MarketplaceFacilitator","22,34","4,47","0","0","0","0","0","0","-4,47","-3,99","-3,68","0","0","14,67"
"24.07.2025 20:38:55 UTC","25179128812","Bestellung","304-3059339-5517127","MS-D06-26-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, XL Fit 85DD 90D 90DD 95BC 95D, Schwarz+weiß","1","amazon.de","Amazon","Braunlage","","38700","MarketplaceFacilitator","18,48","3,51","0","0","0","0","-2,22","-0,42","-6,18","-5,80","-2,78","0","0","4,59"
"24.07.2025 20:38:55 UTC","25179128812","Bestellung","304-3059339-5517127","MS-D06-26-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, XL Fit 85DD 90D 90DD 95BC 95D, Schwarz+weiß","1","amazon.de","Amazon","Braunlage","","38700","","18,48","3,51","0","0","0","0","-2,22","-0,42","0","0","-2,78","0","0","16,57"
"24.07.2025 20:40:39 UTC","25179128812","Bestellung","028-7742696-5278718","MSEU-D70-2-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Weyhe","","28844","MarketplaceFacilitator","14,36","2,73","0","0","0","0","0","0","-2,73","-2,56","-3,16","0","0","8,64"
"24.07.2025 20:41:48 UTC","25179128812","Bestellung","303-1222831-3514735","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Unterbreizbach","","36414","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,68","0","0","14,67"
"24.07.2025 20:43:37 UTC","25179128812","Bestellung","306-5321573-9489129","MSEU-D75-206-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Marburg","","35043","MarketplaceFacilitator","27,93","5,31","0","0","0","0","0","0","-5,31","-4,99","-3,54","0","0","19,40"
"24.07.2025 20:48:11 UTC","25179128812","Erstattung","028-5225187-6986715","MS-D06-368-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Blau + Weiß + Grün, S Fit 65B 65C 65D 70BC 70D 75BC","1","amazon.de","Amazon","Leipzig","Sachsen","04103","MarketplaceFacilitator","-22,34","-4,25","0","0","0","0","0","0","4,25","3,19","0","0","0","-19,15"
"24.07.2025 20:49:43 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-1213370-5397110","X001C7JAOP","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,66","0","0","-1,66"
"24.07.2025 20:50:12 UTC","25179128812","Bestellung","303-3661978-2473152","MS-D06-26-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, L Fit 80D 80DD 80E 85D 90BC 90D, Schwarz+weiß","1","amazon.de","Amazon","Schwechat","Niederösterreich","2320","MarketplaceFacilitator","17,55","3,51","0","0","0","0","0","0","-3,51","-3,13","-3,20","0","0","11,22"
"24.07.2025 20:54:27 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","306-3522490-2362713","X0019SD9W1","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,55","0","0","-1,55"
"24.07.2025 20:55:55 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-4386735-1336357","X001C7KRG5","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"24.07.2025 20:57:21 UTC","25179128812","Bestellung","028-7128092-6055520","MSEU-D76-20-2","ANGOOL Sport BH Damen ohne Bügel Crossback Spaghettiträger Bustier Damen Abnehmbare Gepolstert Seamless Rückenkreuz Sport Top Yoga Radfahren Gym, S","1","amazon.de","Amazon","Harpstedt","","27243","MarketplaceFacilitator","13,10","2,49","0","0","0","0","0","0","-2,49","-2,34","-2,78","0","0","7,98"
"24.07.2025 20:59:22 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","305-2675757-1689123","X0019SD0NT","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"24.07.2025 21:01:57 UTC","25179128812","Bestellung","028-9751241-4117920","MSEU-D71-205-5","ANGOOL Damen BH Ohne Bügel Mittlerer Halt Sport BH Rückenverschluss Verstellbar Träger Klassische Schlaf Bra Gepolstert V-Ausschnitt Seamless, Schw","1","amazon.de","Amazon","Abtenau","","5441","MarketplaceFacilitator","27,93","5,59","0","0","0","0","0","0","-5,59","-4,99","-3,16","0","0","19,78"
"24.07.2025 21:05:26 UTC","25179128812","Erstattung","305-1576360-5951502","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Mönchengladbach","","41179","MarketplaceFacilitator","-15,12","-2,87","0","0","0","0","0","0","2,87","2,16","0","0","0","-12,96"
"24.07.2025 21:06:28 UTC","25179128812","Bestellung","303-3243764-2176312","MSEU-D74-6-3","ANGOOL BH Damen Ohne Bügel V-Ausschnitt Softschalen Push Up BH Seamless High Elastizität Bustier Damen Gewellte Ränder Schlaf Bra Gepolstert, Weiß","2","amazon.de","Amazon","Ratingen","","40880","MarketplaceFacilitator","40,32","7,66","0","0","0","0","-4,84","-0,92","-6,74","-6,34","-5,56","0","0","23,58"
"24.07.2025 21:06:30 UTC","25179128812","Bestellung","304-6525406-9032353","MSEU-D70-6-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Oberhausen","NRW","46149","MarketplaceFacilitator","13,61","2,58","0","0","0","0","0","0","-2,58","-2,43","-3,16","0","0","8,02"
"24.07.2025 21:07:34 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","302-9825629-5205904","X001AFWDCZ","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,81","0","0","-1,81"
"24.07.2025 21:09:11 UTC","25179128812","Bestellung","303-2911754-0209954","MS-D06-208-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, M Fit 70DD 70E 75D 80BC 85BC","1","amazon.de","Amazon","Frechen","Nordrhein-Westfalen","50226","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,61","0","0","14,74"
"24.07.2025 21:10:29 UTC","25179128812","Bestellung","304-1204591-7014720","MSEU-D76-208-4","ANGOOL Sport BH Damen ohne Bügel Crossback Spaghettiträger Bustier Damen Abnehmbare Gepolstert Seamless Rückenkreuz Sport Top Yoga Radfahren Gym, S","1","amazon.de","Amazon","Villach","Kärnten","9500","MarketplaceFacilitator","17,64","3,53","0","0","0","0","0","0","-3,53","-3,15","-2,78","0","0","11,71"
"24.07.2025 21:15:45 UTC","25179128812","Bestellung","306-4180662-4137152","MSEU-D33-26-5","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Wei�","1","amazon.de","Amazon","Frankfurt (oder)","","15234","MarketplaceFacilitator","19,66","3,73","0","0","0","0","0","0","-3,73","-3,51","-2,78","0","0","13,37"
"24.07.2025 21:15:56 UTC","25179128812","Gebühren für Kundenrücksendungen mit Versand durch Amazon","303-6354396-9726749","X0027UDIHB","Gebühr für Warenrücksendungen pro Einheit bei Versand durch Amazon (Bekleidung und Schuhe)","","Amazon.de","","","","","","0","0","0","0","0","0","0","0","0","0","-1,58","0","0","-1,58"
"24.07.2025 21:21:01 UTC","25179128812","Bestellung","303-8761687-7471502","MS-D06-2-2","ANGOOL Sport BH,Klassische Frauen Büstenhalter Ohne Bügel Ringerrücken Sports Bras Fuer Yoga Fitness Training","1","amazon.de","Amazon","Röslau","Bayern","95195","MarketplaceFacilitator","11,97","2,27","0","0","0","0","0","0","-2,27","-1,14","-3,16","0","0","7,67"
"24.07.2025 21:24:08 UTC","25179128812","Bestellung","028-2258188-8265925","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Krefeld","","47829","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,68","0","0","14,67"
"24.07.2025 21:25:54 UTC","25179128812","Bestellung","303-4248450-2189913","MSEU-D70-5-5","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Graben-Neudorf","","76676","MarketplaceFacilitator","13,61","2,58","2,10","0,40","0","0","-3,73","-0,71","-2,27","-1,14","-3,09","0","0","7,75"
"24.07.2025 21:25:54 UTC","25179128812","Bestellung","303-4248450-2189913","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Graben-Neudorf","","76676","MarketplaceFacilitator","13,61","2,58","2,09","0,40","0","0","-3,73","-0,71","-2,27","-1,14","-3,16","0","0","7,67"
"24.07.2025 21:28:28 UTC","25179128812","Bestellung","028-3217128-1271514","MS-D06-20-2","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, S Fit 65B 65C 65D 70BC 70D 75BC, Schwarz+grau","1","amazon.de","Amazon","Ebersbach","","73061","","17,55","3,34","0","0","0","0","0","0","0","-3,13","-3,09","0","0","14,67"
"24.07.2025 21:29:17 UTC","25179128812","Bestellung","305-2787876-4487525","MS-D06-20-3","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, M Fit 70DD 70E 75D 80BC 85BC, Schwarz+grau","1","amazon.de","Amazon","Großbottwar","","71723","MarketplaceFacilitator","17,55","3,34","0","0","0","0","0","0","-3,34","-3,13","-3,14","0","0","11,28"
"24.07.2025 21:30:36 UTC","25179128812","Bestellung","304-1003753-1384321","MSEU-D74-6-4","ANGOOL BH Damen Ohne Bügel V-Ausschnitt Softschalen Push Up BH Seamless High Elastizität Bustier Damen Gewellte Ränder Schlaf Bra Gepolstert, Weiß","1","amazon.de","Amazon","Delbrück","","33129","MarketplaceFacilitator","18,14","3,45","0","0","0","0","-2,18","-0,42","-3,03","-2,85","-2,78","0","0","10,33"
"24.07.2025 21:30:36 UTC","25179128812","Bestellung","304-1003753-1384321","MSEU-D74-6-3","ANGOOL BH Damen Ohne Bügel V-Ausschnitt Softschalen Push Up BH Seamless High Elastizität Bustier Damen Gewellte Ränder Schlaf Bra Gepolstert, Weiß","1","amazon.de","Amazon","Delbrück","","33129","MarketplaceFacilitator","20,16","3,83","0","0","0","0","-2,41","-0,46","-3,37","-3,17","-2,78","0","0","11,80"
"24.07.2025 21:30:38 UTC","25179128812","Bestellung","304-0995970-0971503","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","2","amazon.de","Amazon","Heinsberg","Nordrhein-Westfalen","52525","MarketplaceFacilitator","44,68","8,50","0","0","0","0","-5,36","-1,02","-7,48","-7,02","-7,36","0","0","24,94"
"24.07.2025 21:30:38 UTC","25179128812","Bestellung","304-0995970-0971503","MS-D06-208-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz+grau+azurblau, L Fit 80D 80DD 80E 85D 90BC 90D","2","amazon.de","Amazon","Heinsberg","Nordrhein-Westfalen","52525","MarketplaceFacilitator","44,68","8,50","0","0","0","0","-5,36","-1,02","-7,48","-7,02","-7,36","0","0","24,94"
"24.07.2025 21:32:33 UTC","25179128812","Bestellung","304-0378521-6756317","MSEU-D70-5-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Rostock","","18109","MarketplaceFacilitator","14,36","2,73","0","0","0","0","0","0","-2,73","-2,56","-3,16","0","0","8,64"
"24.07.2025 21:32:49 UTC","25179128812","Bestellung","028-4900346-0121118","MS-D06-206-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz + Grau + Weiß, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Naumburg (saale)","","06618","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,68","0","0","14,67"
"24.07.2025 21:34:28 UTC","25179128812","Erstattung","303-4248450-2189913","MSEU-D70-5-5","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Graben-Neudorf","","76676","MarketplaceFacilitator","-13,61","-2,58","-2,10","-0,40","0","0","3,73","0,71","2,27","0,91","0","0","0","-11,07"
"24.07.2025 21:36:45 UTC","25179128812","Erstattung","306-8614746-4580324","MSEU1-D25-8-3","ANGOOL Sport BH Damen Einstellbarer Schultergurt Sport Bustier Damen Gepolstert Starker Halt Nahtlose Joggen Yoga Fitness Bra, 1er Pack, Grün, M","1","amazon.de","Amazon","Grünenbach","","88167","MarketplaceFacilitator","-12,60","-2,39","-0,37","-0,07","0","0","0,37","0,07","2,39","0,96","0","0","0","-11,64"
"24.07.2025 21:36:46 UTC","25179128812","Erstattung","305-2981958-8760364","MSEU-D70-5-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Burgrieden","","88483","MarketplaceFacilitator","-14,36","-2,73","0","0","0","0","1,73","0,33","2,40","1,80","0","0","0","-10,83"
"24.07.2025 21:37:17 UTC","25179128812","Bestellung","028-5444492-1746736","MSEU-D33-25-2","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Beig","1","amazon.de","Amazon","Neufurth","","3363","MarketplaceFacilitator","19,66","3,93","0","0","0","0","0","0","-3,93","-3,51","-3,16","0","0","12,99"
"24.07.2025 21:37:31 UTC","25179128812","Bestellung","302-9643020-3697154","MSEU-D75-268-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Zwickau","","08066","MarketplaceFacilitator","27,93","5,31","0","0","0","0","0","0","-5,31","-4,99","-3,54","0","0","19,40"
"24.07.2025 21:40:42 UTC","25179128812","Bestellung","028-6195527-8413124","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Kuchen","","73329","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,16","0","0","9,26"
"24.07.2025 21:42:17 UTC","25179128812","Bestellung","304-4319940-6886729","MS-D06-209-4","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz grau weinrot, L Fit 80D 80DD 80E 85D 90BC 90D","1","amazon.de","Amazon","Graz","","8010","MarketplaceFacilitator","23,52","4,70","0,55","0,11","0","0","-0,55","-0,11","-4,70","-4,20","-3,68","0","0","15,64"
"24.07.2025 21:42:17 UTC","25179128812","Bestellung","305-0341655-3562761","MSEU-D70-2-5","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Hannover","","30519","MarketplaceFacilitator","13,61","2,58","0","0","0","0","0","0","-2,58","-2,43","-3,16","0","0","8,02"
"24.07.2025 21:44:45 UTC","25179128812","Bestellung","304-0675711-9969939","MS-D06-348-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Rosa blau azurblau, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Lebus","","15326","","22,34","0","0","0","0","0","0","0","0","-3,99","-3,33","0","0","15,02"
"24.07.2025 21:45:14 UTC","25179128812","Bestellung","303-3929470-1352327","MSEU-D70-7-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Kayl","","3644","MarketplaceFacilitator","15,12","2,57","0","0","0","0","0","0","-2,57","-2,70","-3,16","0","0","9,26"
"24.07.2025 21:47:13 UTC","25179128812","Erstattung","305-2981958-8760364","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Burgrieden","","88483","MarketplaceFacilitator","-15,12","-2,87","0","0","0","0","1,81","0,34","2,53","1,90","0","0","0","-11,41"
"24.07.2025 21:47:40 UTC","25179128812","Bestellung","306-5528997-9414745","MSEU-D75-206-4","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Kirchhundem","","57399","MarketplaceFacilitator","27,93","5,31","0","0","0","0","-3,35","-0,64","-4,67","-4,39","-3,54","0","0","16,65"
"24.07.2025 21:49:48 UTC","25179128812","Bestellung","302-3740610-6665118","MSEU-D33-26-6","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Wei�","1","amazon.de","Amazon","Berlin","","13349","MarketplaceFacilitator","21,84","4,15","1,67","0,32","0","0","-4,29","-0,82","-3,65","-3,43","-3,16","0","0","12,63"
"24.07.2025 21:52:39 UTC","25179128812","Bestellung","306-5859638-2168354","MSEU-D70-7-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Köln","Nordrhein-Westfalen","51069","MarketplaceFacilitator","15,12","2,87","0,84","0,16","0","0","-2,66","-0,50","-2,53","-2,37","-3,16","0","0","7,77"
"24.07.2025 21:52:39 UTC","25179128812","Bestellung","306-5859638-2168354","MSEU-D70-5-3","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Köln","Nordrhein-Westfalen","51069","MarketplaceFacilitator","15,12","2,87","0,84","0,16","0","0","-2,66","-0,50","-2,53","-2,37","-3,16","0","0","7,77"
"24.07.2025 21:54:27 UTC","25179128812","Bestellung","305-0771640-7198733","MS-D06-234-5","ANGOOL Damen Komfort Klassische Racerback Sport BH Top Fuer Yoga Fitness-Training, Schwarz blau rosa, XL Fit 85DD 90D 90DD 95BC 95D","1","amazon.de","Amazon","Schönefeld","","12529","MarketplaceFacilitator","22,34","4,25","0","0","0","0","0","0","-4,25","-3,99","-3,26","0","0","15,09"
"24.07.2025 21:54:46 UTC","25179128812","Bestellung","306-8517919-1419559","MSEU-D47-5-4","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Ribbed Rutschfestes Silikon mit Transparenten Trägern, Beige","1","amazon.de","Amazon","Freiamt","","79348","MarketplaceFacilitator","14,36","2,73","0","0","0","0","-1,72","-0,33","-2,40","-2,26","-3,16","0","0","7,22"
"24.07.2025 21:54:46 UTC","25179128812","Bestellung","306-8517919-1419559","MSEU-D47-2-4","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Ribbed Rutschfestes Silikon mit Transparenten Trägern, Schwa","1","amazon.de","Amazon","Freiamt","","79348","MarketplaceFacilitator","14,36","2,73","0","0","0","0","-1,72","-0,33","-2,40","-2,26","-3,16","0","0","7,22"
"24.07.2025 21:56:20 UTC","25179128812","Bestellung","305-7178258-0577933","MSEU-D75-20-3","ANGOOL Sport BH Damen ohne Bügel Racerback Spaghetti Träger Sport Bustier Damen Gepolstert Seamless Y-Rücken Abnehmbare Cup für Low-Impact Trainin","1","amazon.de","Amazon","Baiersbronn","","72270","MarketplaceFacilitator","18,56","3,53","0","0","0","0","0","0","-3,53","-3,31","-3,54","0","0","11,71"
"24.07.2025 21:56:20 UTC","25179128812","Erstattung","306-2199113-5789126","MSEU-D70-5-2","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Wriezen","","16269","MarketplaceFacilitator","-14,36","-2,73","0","0","0","0","0","0","2,73","2,05","0","0","0","-12,31"
"24.07.2025 21:58:41 UTC","25179128812","Bestellung","304-6466624-3453159","MSEU-D70-5-4","ANGOOL Damen Trägerloser BH ohne Bügel Push Up BH ohne Träger Feste Polster Bandeau Top Damen Seamless mit Transparente und Primärfarbige Träger,","1","amazon.de","Amazon","Berlin","","12489","MarketplaceFacilitator","15,12","2,87","0","0","0","0","0","0","-2,87","-2,70","-3,16","0","0","9,26"
"24.07.2025 22:03:10 UTC","25179128812","Erstattung","306-4180662-4137152","MSEU-D33-26-5","ANGOOL Damen Trägerloser BH Push Up ohne Bügel Bandeau Top Damen Gepolsterter Seamless Rutschfestes Silikon mit Transparenten Trägern, Schwarz+Wei�","1","amazon.de","Amazon","Frankfurt (oder)","","15234","MarketplaceFacilitator","-19,66","-3,73","0","0","0","0","0","0","3,73","2,81","0","0","0","-16,85"
