"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Jul 3, 2025 9:35:42 p.m. PDT","23897088291","Refund","701-1735576-5104261","WNCA-D33-6-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra White M","1","amazon.ca","Amazon","Vernon","British Columbia","V1T 1K","Combined TCS+MTC","-19.99","-2.40","0","0","0","0","0","0","0","0","2.40","1.60","0","0.04","0","-18.35"
"Jul 4, 2025 12:36:20 a.m. PDT","23897088291","Order","702-9247963-1745012","WNCA-D33-6-4","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra White L","1","amazon.ca","Amazon","Ottawa","Ontario","K2A 3L","Combined TCS+MTC","19.99","2.60","3.49","0","0","0","0","0","-3.49","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 2:38:55 a.m. PDT","23897088291","Order","701-4432234-9802650","WNCA-D33-5-5","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Beige XL","1","amazon.ca","Amazon","Fergus","Ontario","N1M0A","Combined TCS+MTC","19.99","2.60","1.74","0","0","0","0","0","-1.74","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 2:55:49 a.m. PDT","23897088291","Order","701-5430064-2121859","WNCA-D33-2-6","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Black 2XL","1","amazon.ca","Amazon","Pemberton","British Columbia","V0N 2L","Combined TCS+MTC","19.99","2.40","0","0","0","0","0","0","0","0","-2.40","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 3:17:55 a.m. PDT","23897088291","Order","701-9060366-0280206","WNCA-D33-5-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Beige M","1","amazon.ca","Amazon","Bradford","Ontario","L3Z 4H","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 3:25:48 a.m. PDT","23897088291","Order","701-1735576-5104261","WNCA-D33-6-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra White M","1","amazon.ca","Amazon","Vernon","British Columbia","V1T 1K","Combined TCS+MTC","19.99","2.40","0","0","0","0","0","0","0","0","-2.40","-2.00","-6.36","-0.04","0","11.59"
"Jul 4, 2025 3:30:13 a.m. PDT","23897088291","Refund","702-9247963-1745012","WNCA-D33-6-4","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra White L","1","amazon.ca","Amazon","Ottawa","Ontario","K2A 3L","Combined TCS+MTC","-19.99","-2.60","-3.49","0","0","0","0","0","3.49","0","2.60","1.60","0","0.04","0","-18.35"
"Jul 4, 2025 5:27:25 a.m. PDT","23897088291","Order","701-1799764-8794627","WNCA-D33-5-3","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Beige M","1","amazon.ca","Amazon","Plympton Wyoming","Ontario","N0N 1J","Combined TCS+MTC","19.99","2.60","0","0","0","0","0","0","0","0","-2.60","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 6:10:01 a.m. PDT","23897088291","Order","701-8736945-9600266","WNCA-D33-2-6","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra Black 2XL","1","amazon.ca","Amazon","Cross Roads Country Harbour","Nova Scotia","B0H 1J","Combined TCS+MTC","19.99","2.80","0","0","0","0","0","0","0","0","-2.80","-2.00","-6.73","-0.04","0","11.22"
"Jul 4, 2025 7:32:54 a.m. PDT","23897088291","Order","701-2317439-5567430","WNCA-D33-6-4","Lusait Wireless Strapless Bra for Women Silicone Removable Padded Bra Comfort Bandeau Tube Top Bra White L","1","amazon.ca","Amazon","Gatineau","Quebec","J8T 4T","Combined TCS+MTC","19.99","2.99","0","0","0","0","0","0","0","0","-2.99","-2.00","-6.73","-0.04","0","11.22"
